gara,cid,drv,stint,compound,freezeL,A0,n_fut,obs_cum,ott_cum,cen_cum,pess_cum,coperto,obs_cum_live,ott_live,pess_live,coperto_live
Miami,miami,LEC,2,HARD,43,12.0000,6,3.8346,1.8468,4.1067,5.4027,1,3.8346,-0.8770,2.6789,0
Miami,miami,LEC,2,HARD,44,12.5000,6,4.2143,1.9152,4.2588,5.6028,1,4.2143,-1.0508,2.6368,0
Miami,miami,LEC,2,HARD,45,13.0000,6,4.2212,1.9836,4.4109,5.8029,1,4.2212,-0.8250,2.9943,0
Miami,miami,LEC,2,HARD,46,13.5000,6,3.6216,2.0520,4.5630,6.0030,1,3.6216,-0.0783,3.8727,1
Miami,miami,LEC,2,HARD,47,14.0000,6,2.9120,2.1204,4.7151,6.2031,1,2.9120,0.7449,4.8276,1
Miami,miami,LEC,2,HARD,48,14.5000,6,2.9810,2.1888,4.8672,6.4032,1,2.9810,0.8080,5.0224,1
Miami,miami,LEC,2,HARD,49,15.0000,6,3.4820,2.2572,5.0193,6.6033,1,3.4820,0.7539,5.1000,1
Miami,miami,LEC,2,HARD,50,15.5000,6,5.3795,2.3256,5.1714,6.8034,1,5.3795,0.5976,5.0754,0
Miami,miami,LEC,2,HARD,51,16.0000,5,4.9262,1.9380,4.3095,5.6695,1,4.9262,0.3956,4.1271,0
Miami,miami,LEC,2,HARD,52,16.5000,4,4.4768,1.5504,3.4476,4.5356,1,4.4768,0.2592,3.2444,0
Miami,miami,LEC,2,HARD,53,17.0000,3,3.8777,1.1628,2.5857,3.4017,0,3.8777,0.1965,2.4354,0
Miami,miami,LIN,1,MEDIUM,8,2.5000,3,-0.0521,0.8095,1.6569,1.9908,0,-0.0521,-103.8073,-102.6260,0
Miami,miami,LIN,1,MEDIUM,9,2.5000,4,0.2948,1.1308,2.3144,2.7808,0,0.2948,-145.0006,-143.3506,0
Miami,miami,LIN,1,MEDIUM,10,2.5000,5,0.3473,1.4778,3.0245,3.6340,0,0.3473,-189.4894,-187.3332,0
Miami,miami,LIN,1,MEDIUM,11,2.5000,6,0.5855,1.8504,3.7872,4.5504,0,0.5855,-237.2737,-234.5737,0
Miami,miami,LIN,1,MEDIUM,12,3.0000,6,-1.3668,1.9275,3.9450,4.7400,0,-1.3668,-29.0620,-26.2495,0
Miami,miami,LIN,1,MEDIUM,13,3.5000,6,1.4731,2.0046,4.1028,4.9296,0,1.4731,-26.7065,-23.7815,0
Miami,miami,LIN,1,MEDIUM,14,4.0000,6,4.3431,2.0817,4.2606,5.1192,1,4.3431,-26.8658,-23.8283,0
Miami,miami,LIN,1,MEDIUM,15,8.0000,6,3.1417,1.6191,3.3138,3.9816,1,3.1417,-18.3222,-15.9597,0
Miami,miami,LIN,1,MEDIUM,16,12.0000,6,3.3453,1.1565,2.3670,2.8440,0,3.3453,-12.0820,-10.3945,0
Miami,miami,LIN,1,MEDIUM,17,12.5000,6,2.8522,1.2336,2.5248,3.0336,1,2.8522,-11.8109,-10.0109,0
Miami,miami,LIN,1,MEDIUM,18,13.0000,6,2.5621,1.3107,2.6826,3.2232,1,2.5621,-11.5522,-9.6397,0
Miami,miami,LIN,1,MEDIUM,19,13.5000,6,2.0493,1.3878,2.8404,3.4128,1,2.0493,-10.4942,-8.4692,0
Miami,miami,LIN,1,MEDIUM,20,14.0000,6,1.7765,1.4649,2.9982,3.6024,1,1.7765,-9.9360,-7.7985,0
Miami,miami,LIN,1,MEDIUM,21,14.5000,6,2.0239,1.5420,3.1560,3.7920,1,2.0239,-9.7359,-7.4859,0
Miami,miami,LIN,1,MEDIUM,22,15.0000,5,1.6741,1.2850,2.6300,3.1600,1,1.6741,-7.5806,-5.7056,0
Miami,miami,LIN,1,MEDIUM,23,15.5000,4,1.6106,1.0280,2.1040,2.5280,1,1.6106,-5.7730,-4.2730,0
Miami,miami,LIN,1,MEDIUM,24,16.0000,3,1.3227,0.7710,1.5780,1.8960,1,1.3227,-4.0462,-2.9212,0
Miami,miami,LIN,2,HARD,32,3.0000,6,5.9791,0.6156,1.3689,1.8009,0,5.9791,4.9878,6.1731,1
Miami,miami,LIN,2,HARD,33,3.5000,6,5.0049,0.6840,1.5210,2.0010,0,5.0049,10.4679,11.7849,0
Miami,miami,LIN,2,HARD,34,4.0000,6,4.2118,0.7524,1.6731,2.2011,0,4.2118,10.1419,11.5906,0
Miami,miami,LIN,2,HARD,35,4.5000,6,2.4079,0.8208,1.8252,2.4012,0,2.4079,8.3650,9.9454,0
Miami,miami,LIN,2,HARD,36,5.0000,6,0.4391,0.8892,1.9773,2.6013,0,0.4391,7.1460,8.8581,0
Miami,miami,LIN,2,HARD,37,5.5000,6,0.2279,0.9576,2.1294,2.8014,0,0.2279,6.9637,8.8075,0
Miami,miami,LIN,2,HARD,38,6.0000,6,4.2493,1.0260,2.2815,3.0015,0,4.2493,5.6849,7.6604,0
Miami,miami,LIN,2,HARD,39,6.5000,6,4.6837,1.0944,2.4336,3.2016,0,4.6837,4.3595,6.4667,1
Miami,miami,LIN,2,HARD,40,7.0000,6,4.8278,1.1628,2.5857,3.4017,0,4.8278,3.7993,6.0382,1
Miami,miami,LIN,2,HARD,41,7.5000,6,4.9604,1.2312,2.7378,3.6018,0,4.9604,3.4003,5.7709,1
Miami,miami,LIN,2,HARD,42,8.0000,6,6.2104,1.2996,2.8899,3.8019,0,6.2104,2.8084,5.3107,0
Miami,miami,LIN,2,HARD,43,8.5000,6,6.5720,1.3680,3.0420,4.0020,0,6.5720,2.6992,5.3332,0
Miami,miami,LIN,2,HARD,44,9.0000,6,2.9896,1.4364,3.1941,4.2021,1,2.9896,8.5032,11.2689,0
Miami,miami,LIN,2,HARD,45,9.5000,6,3.1748,1.5048,3.3462,4.4022,1,3.1748,7.1614,10.0588,0
Miami,miami,LIN,2,HARD,46,10.0000,6,3.1250,1.5732,3.4983,4.6023,1,3.1250,6.0934,9.1225,0
Miami,miami,LIN,2,HARD,47,10.5000,6,6.1401,1.6416,3.6504,4.8024,0,6.1401,5.2588,8.4196,1
Miami,miami,LIN,2,HARD,48,11.0000,6,5.8651,1.7100,3.8025,5.0025,0,5.8651,5.5234,8.8159,1
Miami,miami,LIN,2,HARD,49,11.5000,6,5.8310,1.7784,3.9546,5.2026,0,5.8310,5.1226,8.5468,1
Miami,miami,LIN,2,HARD,50,12.0000,6,16.4699,1.8468,4.1067,5.4027,0,16.4699,4.5745,8.1304,0
Miami,miami,LIN,2,HARD,51,12.5000,5,15.9916,1.5390,3.4223,4.5023,0,15.9916,3.2788,6.2420,0
Miami,miami,LIN,2,HARD,52,13.0000,4,15.7371,1.2312,2.7378,3.6018,0,15.7371,2.1347,4.5053,0
Miami,miami,LIN,2,HARD,53,13.5000,3,12.2656,0.9234,2.0534,2.7013,0,12.2656,2.5463,4.3242,0
Miami,miami,NOR,1,MEDIUM,8,3.0000,3,-1.7769,0.7710,1.5780,1.8960,0,-1.7769,-21.7341,-20.6091,0
Miami,miami,NOR,1,MEDIUM,9,3.0000,4,-2.0250,1.0794,2.2092,2.6544,0,-2.0250,-30.4277,-28.8527,0
Miami,miami,NOR,1,MEDIUM,10,3.0000,5,-2.3374,1.4135,2.8930,3.4760,0,-2.3374,-39.8458,-37.7833,0
Miami,miami,NOR,1,MEDIUM,11,3.0000,6,-2.3732,1.7733,3.6294,4.3608,0,-2.3732,-49.9883,-47.4008,0
Miami,miami,NOR,1,MEDIUM,12,3.5000,6,0.2375,1.8504,3.7872,4.5504,0,0.2375,-17.6923,-14.9923,0
Miami,miami,NOR,1,MEDIUM,13,4.0000,6,1.5343,1.9275,3.9450,4.7400,0,1.5343,-13.9563,-11.1438,0
Miami,miami,NOR,1,MEDIUM,14,4.5000,6,2.3912,2.0046,4.1028,4.9296,1,2.3912,-12.6562,-9.7312,0
Miami,miami,NOR,1,MEDIUM,15,5.0000,6,2.4588,2.0817,4.2606,5.1192,1,2.4588,-11.3565,-8.3190,0
Miami,miami,NOR,1,MEDIUM,16,8.5000,6,2.5509,1.6962,3.4716,4.1712,1,2.5509,-8.3598,-5.8848,0
Miami,miami,NOR,1,MEDIUM,17,12.0000,6,2.4691,1.3107,2.6826,3.2232,1,2.4691,-5.6488,-3.7363,0
Miami,miami,NOR,1,MEDIUM,18,12.5000,6,2.6447,1.3878,2.8404,3.4128,1,2.6447,-5.3342,-3.3092,0
Miami,miami,NOR,1,MEDIUM,19,13.0000,6,3.1434,1.4649,2.9982,3.6024,1,3.1434,-5.0747,-2.9372,0
Miami,miami,NOR,1,MEDIUM,20,13.5000,6,2.6925,1.5420,3.1560,3.7920,1,2.6925,-4.6686,-2.4186,0
Miami,miami,NOR,1,MEDIUM,21,14.0000,5,2.0665,1.2850,2.6300,3.1600,1,2.0665,-3.6117,-1.7367,0
Miami,miami,NOR,1,MEDIUM,22,14.5000,4,1.8446,1.0280,2.1040,2.5280,1,1.8446,-2.5966,-1.0966,0
Miami,miami,NOR,1,MEDIUM,23,15.0000,3,1.5213,0.7710,1.5780,1.8960,1,1.5213,-1.7338,-0.6088,0
Miami,miami,NOR,2,HARD,31,3.0000,6,0.9911,0.6156,1.3689,1.8009,1,0.9911,-17.9892,-16.8039,0
Miami,miami,NOR,2,HARD,32,3.5000,6,1.4951,0.6840,1.5210,2.0010,1,1.4951,-11.4561,-10.1391,0
Miami,miami,NOR,2,HARD,33,4.0000,6,2.5166,0.7524,1.6731,2.2011,0,2.5166,-9.1235,-7.6748,0
Miami,miami,NOR,2,HARD,34,4.5000,6,3.1126,0.8208,1.8252,2.4012,0,3.1126,-5.6277,-4.0473,0
Miami,miami,NOR,2,HARD,35,5.0000,6,4.2752,0.8892,1.9773,2.6013,0,4.2752,-5.5513,-3.8392,0
Miami,miami,NOR,2,HARD,36,5.5000,6,4.8872,0.9576,2.1294,2.8014,0,4.8872,-3.5493,-1.7055,0
Miami,miami,NOR,2,HARD,37,6.0000,6,5.2632,1.0260,2.2815,3.0015,0,5.2632,-2.0656,-0.0901,0
Miami,miami,NOR,2,HARD,38,6.5000,6,4.9762,1.0944,2.4336,3.2016,0,4.9762,-1.0959,1.0113,0
Miami,miami,NOR,2,HARD,39,7.0000,6,4.2932,1.1628,2.5857,3.4017,0,4.2932,0.2228,2.4617,0
Miami,miami,NOR,2,HARD,40,7.5000,6,4.3502,1.2312,2.7378,3.6018,0,4.3502,1.0902,3.4608,0
Miami,miami,NOR,2,HARD,41,8.0000,6,3.8912,1.2996,2.8899,3.8019,0,3.8912,1.7721,4.2744,1
Miami,miami,NOR,2,HARD,42,8.5000,6,3.5901,1.3680,3.0420,4.0020,1,3.5901,2.2415,4.8755,1
Miami,miami,NOR,2,HARD,43,9.0000,6,3.3310,1.4364,3.1941,4.2021,1,3.3310,2.3211,5.0868,1
Miami,miami,NOR,2,HARD,44,9.5000,6,3.3499,1.5048,3.3462,4.4022,1,3.3499,2.5368,5.4342,1
Miami,miami,NOR,2,HARD,45,10.0000,6,3.4568,1.5732,3.4983,4.6023,1,3.4568,2.5439,5.5730,1
Miami,miami,NOR,2,HARD,46,10.5000,6,2.5417,1.6416,3.6504,4.8024,1,2.5417,2.8708,6.0316,0
Miami,miami,NOR,2,HARD,47,11.0000,6,2.3863,1.7100,3.8025,5.0025,1,2.3863,2.5653,5.8578,0
Miami,miami,NOR,2,HARD,48,11.5000,6,2.3392,1.7784,3.9546,5.2026,1,2.3392,2.5168,5.9410,0
Miami,miami,NOR,2,HARD,49,12.0000,6,2.8762,1.8468,4.1067,5.4027,1,2.8762,2.3539,5.9098,1
Miami,miami,NOR,2,HARD,50,12.5000,6,3.5061,1.9152,4.2588,5.6028,1,3.5061,2.3928,6.0804,1
Miami,miami,NOR,2,HARD,51,13.0000,5,3.0662,1.5960,3.5490,4.6690,1,3.0662,1.9347,5.0077,1
Miami,miami,NOR,2,HARD,52,13.5000,4,2.5928,1.2768,2.8392,3.7352,1,2.5928,1.5488,4.0072,1
Miami,miami,NOR,2,HARD,53,14.0000,3,1.8017,0.9576,2.1294,2.8014,1,1.8017,1.2673,3.1111,1
Miami,miami,OCO,1,MEDIUM,8,3.0000,3,0.1741,0.7710,1.5780,1.8960,0,0.1741,-66.4041,-65.2791,0
Miami,miami,OCO,1,MEDIUM,9,3.0000,4,0.9540,1.0794,2.2092,2.6544,0,0.9540,-92.9657,-91.3907,0
Miami,miami,OCO,1,MEDIUM,10,3.0000,5,1.3176,1.4135,2.8930,3.4760,0,1.3176,-121.7408,-119.6783,0
Miami,miami,OCO,1,MEDIUM,11,3.0000,6,1.6648,1.7733,3.6294,4.3608,0,1.6648,-152.7293,-150.1418,0
Miami,miami,OCO,1,MEDIUM,12,3.5000,6,1.4834,1.8504,3.7872,4.5504,0,1.4834,-36.8629,-34.1629,0
Miami,miami,OCO,1,MEDIUM,13,4.0000,6,1.7273,1.9275,3.9450,4.7400,0,1.7273,-29.4428,-26.6303,0
Miami,miami,OCO,1,MEDIUM,14,4.5000,6,2.6301,2.0046,4.1028,4.9296,1,2.6301,-26.9382,-24.0132,0
Miami,miami,OCO,1,MEDIUM,15,5.0000,6,2.1588,2.0817,4.2606,5.1192,1,2.1588,-23.4770,-20.4395,0
Miami,miami,OCO,1,MEDIUM,16,8.5000,6,3.1775,1.6962,3.4716,4.1712,1,3.1775,-17.3041,-14.8291,0
Miami,miami,OCO,1,MEDIUM,17,12.0000,6,3.0962,1.3107,2.6826,3.2232,1,3.0962,-12.2731,-10.3606,0
Miami,miami,OCO,1,MEDIUM,18,12.5000,6,2.8675,1.3878,2.8404,3.4128,1,2.8675,-11.8798,-9.8548,0
Miami,miami,OCO,1,MEDIUM,19,13.0000,6,3.4233,1.4649,2.9982,3.6024,1,3.4233,-11.7359,-9.5984,0
Miami,miami,OCO,1,MEDIUM,20,13.5000,6,3.3728,1.5420,3.1560,3.7920,1,3.3728,-11.3445,-9.0945,0
Miami,miami,OCO,1,MEDIUM,21,14.0000,6,3.8734,1.6191,3.3138,3.9816,1,3.8734,-11.0333,-8.6708,0
Miami,miami,OCO,1,MEDIUM,22,14.5000,6,3.4381,1.6962,3.4716,4.1712,1,3.4381,-9.8900,-7.4150,0
Miami,miami,OCO,1,MEDIUM,23,15.0000,6,4.2298,1.7733,3.6294,4.3608,1,4.2298,-9.7552,-7.1677,0
Miami,miami,OCO,1,MEDIUM,24,15.5000,6,4.3198,1.8504,3.7872,4.5504,1,4.3198,-9.4309,-6.7309,0
Miami,miami,OCO,1,MEDIUM,25,16.0000,5,3.3686,1.5420,3.1560,3.7920,1,3.3686,-7.1743,-4.9243,0
Miami,miami,OCO,1,MEDIUM,26,16.5000,4,3.0862,1.2336,2.5248,3.0336,0,3.0862,-5.4100,-3.6100,0
Miami,miami,OCO,1,MEDIUM,27,17.0000,3,2.3314,0.9252,1.8936,2.2752,0,2.3314,-3.6833,-2.3333,0
Miami,miami,OCO,2,HARD,35,3.0000,6,4.3763,0.6156,1.3689,1.8009,0,4.3763,2.8008,3.9861,0
Miami,miami,OCO,2,HARD,36,3.5000,6,4.6459,0.6840,1.5210,2.0010,0,4.6459,5.0409,6.3579,0
Miami,miami,OCO,2,HARD,37,4.0000,6,4.8076,0.7524,1.6731,2.2011,0,4.8076,5.7562,7.2049,0
Miami,miami,OCO,2,HARD,38,4.5000,6,4.1996,0.8208,1.8252,2.4012,0,4.1996,6.4858,8.0662,0
Miami,miami,OCO,2,HARD,39,5.0000,6,3.9796,0.8892,1.9773,2.6013,0,3.9796,6.0011,7.7132,0
Miami,miami,OCO,2,HARD,40,5.5000,6,4.9955,0.9576,2.1294,2.8014,0,4.9955,5.6732,7.5170,0
Miami,miami,OCO,2,HARD,41,6.0000,6,4.9224,1.0260,2.2815,3.0015,0,4.9224,5.3077,7.2832,0
Miami,miami,OCO,2,HARD,42,6.5000,6,4.3894,1.0944,2.4336,3.2016,0,4.3894,5.3654,7.4726,0
Miami,miami,OCO,2,HARD,43,7.0000,6,3.8524,1.1628,2.5857,3.4017,0,3.8524,5.3344,7.5733,0
Miami,miami,OCO,2,HARD,44,7.5000,6,6.1511,1.2312,2.7378,3.6018,0,6.1511,5.1234,7.4940,1
Miami,miami,OCO,2,HARD,45,8.0000,6,6.3448,1.2996,2.8899,3.8019,0,6.3448,5.4658,7.9681,1
Miami,miami,OCO,2,HARD,46,8.5000,6,5.3508,1.3680,3.0420,4.0020,0,5.3508,7.1251,9.7591,0
Miami,miami,OCO,2,HARD,47,9.0000,6,5.4488,1.4364,3.1941,4.2021,0,5.4488,6.5306,9.2963,0
Miami,miami,OCO,2,HARD,48,9.5000,6,5.5157,1.5048,3.3462,4.4022,0,5.5157,5.6365,8.5339,0
Miami,miami,OCO,2,HARD,49,10.0000,6,5.8756,1.5732,3.4983,4.6023,0,5.8756,4.9447,7.9738,1
Miami,miami,OCO,2,HARD,50,10.5000,6,3.3811,1.6416,3.6504,4.8024,1,3.3811,7.4631,10.6239,0
Miami,miami,OCO,2,HARD,51,11.0000,5,2.0919,1.3680,3.0420,4.0020,1,2.0919,5.7885,8.4225,0
Miami,miami,OCO,2,HARD,52,11.5000,4,1.6760,1.0944,2.4336,3.2016,1,1.6760,4.0467,6.1539,0
Miami,miami,OCO,2,HARD,53,12.0000,3,1.2326,0.8208,1.8252,2.4012,1,1.2326,2.6772,4.2576,0
Miami,miami,PER,1,MEDIUM,8,2.5000,3,1.0969,0.8095,1.6569,1.9908,1,1.0969,-108.2582,-107.0770,0
Miami,miami,PER,1,MEDIUM,9,2.5000,4,1.0728,1.1308,2.3144,2.7808,0,1.0728,-151.2178,-149.5678,0
Miami,miami,PER,1,MEDIUM,10,2.5000,5,1.2913,1.4778,3.0245,3.6340,0,1.2913,-197.6142,-195.4579,0
Miami,miami,PER,1,MEDIUM,11,2.5000,6,1.5945,1.8504,3.7872,4.5504,0,1.5945,-247.4473,-244.7473,0
Miami,miami,PER,1,MEDIUM,12,3.0000,6,0.6814,1.9275,3.9450,4.7400,0,0.6814,-33.7521,-30.9396,0
Miami,miami,PER,1,MEDIUM,13,3.5000,6,0.4302,2.0046,4.1028,4.9296,0,0.4302,-28.2503,-25.3253,0
Miami,miami,PER,1,MEDIUM,14,4.0000,6,0.3061,2.0817,4.2606,5.1192,0,0.3061,-26.0318,-22.9943,0
Miami,miami,PER,1,MEDIUM,15,8.0000,6,1.2948,1.6191,3.3138,3.9816,0,1.2948,-19.0504,-16.6879,0
Miami,miami,PER,1,MEDIUM,16,12.0000,6,1.3533,1.1565,2.3670,2.8440,1,1.3533,-12.5886,-10.9011,0
Miami,miami,PER,1,MEDIUM,17,12.5000,6,1.7207,1.2336,2.5248,3.0336,1,1.7207,-12.4277,-10.6277,0
Miami,miami,PER,1,MEDIUM,18,13.0000,6,1.7022,1.3107,2.6826,3.2232,1,1.7022,-12.1322,-10.2197,0
Miami,miami,PER,1,MEDIUM,19,13.5000,6,2.2891,1.3878,2.8404,3.4128,1,2.2891,-11.9594,-9.9344,0
Miami,miami,PER,1,MEDIUM,20,14.0000,6,2.3290,1.4649,2.9982,3.6024,1,2.3290,-11.6711,-9.5336,0
Miami,miami,PER,1,MEDIUM,21,14.5000,6,2.4411,1.5420,3.1560,3.7920,1,2.4411,-11.3449,-9.0949,0
Miami,miami,PER,1,MEDIUM,22,15.0000,6,3.3522,1.6191,3.3138,3.9816,1,3.3522,-11.2057,-8.8432,0
Miami,miami,PER,1,MEDIUM,23,15.5000,5,2.6698,1.3493,2.7615,3.3180,1,2.6698,-8.5534,-6.5846,0
Miami,miami,PER,1,MEDIUM,24,16.0000,4,2.2729,1.0794,2.2092,2.6544,1,2.2729,-6.3886,-4.8136,0
Miami,miami,PER,1,MEDIUM,25,16.5000,3,1.6183,0.8095,1.6569,1.9908,1,1.6183,-4.3528,-3.1716,0
Miami,miami,PER,2,HARD,33,3.0000,6,6.9623,0.6156,1.3689,1.8009,0,6.9623,2.2338,3.4191,0
Miami,miami,PER,2,HARD,34,3.5000,6,8.1899,0.6840,1.5210,2.0010,0,8.1899,3.3909,4.7079,0
Miami,miami,PER,2,HARD,35,4.0000,6,9.2616,0.7524,1.6731,2.2011,0,9.2616,5.5648,7.0135,0
Miami,miami,PER,2,HARD,36,4.5000,6,8.2786,0.8208,1.8252,2.4012,0,8.2786,17.2889,18.8693,0
Miami,miami,PER,2,HARD,37,5.0000,6,9.9256,0.8892,1.9773,2.6013,0,9.9256,12.2704,13.9825,0
Miami,miami,PER,2,HARD,38,5.5000,6,9.0935,0.9576,2.1294,2.8014,0,9.0935,8.6222,10.4660,1
Miami,miami,PER,2,HARD,39,6.0000,6,8.7904,1.0260,2.2815,3.0015,0,8.7904,7.2704,9.2459,1
Miami,miami,PER,2,HARD,40,6.5000,6,8.1985,1.0944,2.4336,3.2016,0,8.1985,9.8393,11.9465,0
Miami,miami,PER,2,HARD,41,7.0000,6,7.9096,1.1628,2.5857,3.4017,0,7.9096,11.6616,13.9005,0
Miami,miami,PER,2,HARD,42,7.5000,6,7.7573,1.2312,2.7378,3.6018,0,7.7573,11.2658,13.6364,0
Miami,miami,PER,2,HARD,43,8.0000,6,7.3570,1.2996,2.8899,3.8019,0,7.3570,11.7975,14.2998,0
Miami,miami,PER,2,HARD,44,8.5000,6,8.0945,1.3680,3.0420,4.0020,0,8.0945,9.2631,11.8971,0
Miami,miami,PER,2,HARD,45,9.0000,6,7.7681,1.4364,3.1941,4.2021,0,7.7681,8.6584,11.4241,0
Miami,miami,PER,2,HARD,46,9.5000,6,7.4623,1.5048,3.3462,4.4022,0,7.4623,8.2062,11.1036,0
Miami,miami,PER,2,HARD,47,10.0000,6,6.2156,1.5732,3.4983,4.6023,0,6.2156,8.4776,11.5067,0
Miami,miami,PER,2,HARD,48,10.5000,6,2.8110,1.6416,3.6504,4.8024,1,2.8110,8.3220,11.4828,0
Miami,miami,PER,2,HARD,49,11.0000,6,-1.0986,1.7100,3.8025,5.0025,0,-1.0986,8.4699,11.7624,0
Miami,miami,PER,2,HARD,50,11.5000,6,-2.3457,1.7784,3.9546,5.2026,0,-2.3457,8.1909,11.6151,0
Miami,miami,PER,2,HARD,51,12.0000,5,-2.7677,1.4820,3.2955,4.3355,0,-2.7677,6.1700,9.0235,0
Miami,miami,PER,2,HARD,52,12.5000,4,-2.3173,1.1856,2.6364,3.4684,0,-2.3173,4.1924,6.4752,0
Miami,miami,PER,2,HARD,53,13.0000,3,-1.5471,0.8892,1.9773,2.6013,0,-1.5471,2.5021,4.2142,0
Miami,miami,PIA,1,MEDIUM,8,3.0000,3,-0.6449,0.7710,1.5780,1.8960,0,-0.6449,-28.7901,-27.6651,0
Miami,miami,PIA,1,MEDIUM,9,3.0000,4,-0.6580,1.0794,2.2092,2.6544,0,-0.6580,-40.3061,-38.7311,0
Miami,miami,PIA,1,MEDIUM,10,3.0000,5,-0.3714,1.4135,2.8930,3.4760,0,-0.3714,-52.7818,-50.7193,0
Miami,miami,PIA,1,MEDIUM,11,3.0000,6,0.8048,1.7733,3.6294,4.3608,0,0.8048,-66.2171,-63.6296,0
Miami,miami,PIA,1,MEDIUM,12,3.5000,6,2.0654,1.8504,3.7872,4.5504,1,2.0654,-16.4702,-13.7702,0
Miami,miami,PIA,1,MEDIUM,13,4.0000,6,3.0861,1.9275,3.9450,4.7400,1,3.0861,-13.1919,-10.3794,0
Miami,miami,PIA,1,MEDIUM,14,4.5000,6,3.6659,2.0046,4.1028,4.9296,1,3.6659,-12.4706,-9.5456,0
Miami,miami,PIA,1,MEDIUM,15,5.0000,6,4.0186,2.0817,4.2606,5.1192,1,4.0186,-11.2778,-8.2403,0
Miami,miami,PIA,1,MEDIUM,16,8.5000,6,4.0537,1.6962,3.4716,4.1712,1,4.0537,-7.7907,-5.3157,0
Miami,miami,PIA,1,MEDIUM,17,12.0000,6,3.2078,1.3107,2.6826,3.2232,1,3.2078,-4.3531,-2.4406,0
Miami,miami,PIA,1,MEDIUM,18,12.5000,6,3.1115,1.3878,2.8404,3.4128,1,3.1115,-3.8704,-1.8454,0
Miami,miami,PIA,1,MEDIUM,19,13.0000,6,4.2211,1.4649,2.9982,3.6024,0,4.2211,-3.7202,-1.5827,0
Miami,miami,PIA,1,MEDIUM,20,13.5000,6,4.4638,1.5420,3.1560,3.7920,0,4.4638,-3.7671,-1.5171,0
Miami,miami,PIA,1,MEDIUM,21,14.0000,6,4.5215,1.6191,3.3138,3.9816,0,4.5215,-3.7169,-1.3544,0
Miami,miami,PIA,1,MEDIUM,22,14.5000,5,3.9921,1.3493,2.7615,3.3180,0,3.9921,-2.6891,-0.7203,0
Miami,miami,PIA,1,MEDIUM,23,15.0000,4,3.4619,1.0794,2.2092,2.6544,0,3.4619,-1.8867,-0.3117,0
Miami,miami,PIA,1,MEDIUM,24,15.5000,3,3.0037,0.8095,1.6569,1.9908,0,3.0037,-1.2994,-0.1181,0
Miami,miami,PIA,2,HARD,32,3.0000,6,7.2351,0.6156,1.3689,1.8009,0,7.2351,6.7293,7.9146,1
Miami,miami,PIA,2,HARD,33,3.5000,6,6.7889,0.6840,1.5210,2.0010,0,6.7889,12.9579,14.2749,0
Miami,miami,PIA,2,HARD,34,4.0000,6,5.3768,0.7524,1.6731,2.2011,0,5.3768,18.6922,20.1409,0
Miami,miami,PIA,2,HARD,35,4.5000,6,1.3117,0.8208,1.8252,2.4012,1,1.3117,19.1948,20.7752,0
Miami,miami,PIA,2,HARD,36,5.0000,6,-1.9004,0.8892,1.9773,2.6013,0,-1.9004,14.0741,15.7862,0
Miami,miami,PIA,2,HARD,37,5.5000,6,-0.7622,0.9576,2.1294,2.8014,0,-0.7622,9.4527,11.2965,0
Miami,miami,PIA,2,HARD,38,6.0000,6,0.6081,1.0260,2.2815,3.0015,0,0.6081,5.8169,7.7924,0
Miami,miami,PIA,2,HARD,39,6.5000,6,1.0421,1.0944,2.4336,3.2016,0,1.0421,3.7026,5.8098,0
Miami,miami,PIA,2,HARD,40,7.0000,6,1.7431,1.1628,2.5857,3.4017,1,1.7431,2.2025,4.4414,0
Miami,miami,PIA,2,HARD,41,7.5000,6,1.4556,1.2312,2.7378,3.6018,1,1.4556,1.8092,4.1798,0
Miami,miami,PIA,2,HARD,42,8.0000,6,2.2722,1.2996,2.8899,3.8019,1,2.2722,1.3042,3.8065,1
Miami,miami,PIA,2,HARD,43,8.5000,6,2.2355,1.3680,3.0420,4.0020,1,2.2355,1.2736,3.9076,1
Miami,miami,PIA,2,HARD,44,9.0000,6,1.9188,1.4364,3.1941,4.2021,1,1.9188,1.1900,3.9557,1
Miami,miami,PIA,2,HARD,45,9.5000,6,2.6261,1.5048,3.3462,4.4022,1,2.6261,0.4444,3.3418,1
Miami,miami,PIA,2,HARD,46,10.0000,6,2.6214,1.5732,3.4983,4.6023,1,2.6214,0.1812,3.2103,1
Miami,miami,PIA,2,HARD,47,10.5000,6,2.4196,1.6416,3.6504,4.8024,1,2.4196,0.1535,3.3143,1
Miami,miami,PIA,2,HARD,48,11.0000,6,1.0158,1.7100,3.8025,5.0025,0,1.0158,1.3064,4.5989,0
Miami,miami,PIA,2,HARD,49,11.5000,6,1.1461,1.7784,3.9546,5.2026,0,1.1461,1.3230,4.7472,0
Miami,miami,PIA,2,HARD,50,12.0000,6,2.1604,1.8468,4.1067,5.4027,1,2.1604,1.0033,4.5592,1
Miami,miami,PIA,2,HARD,51,12.5000,5,1.7713,1.5390,3.4223,4.5023,1,1.7713,0.6068,3.5700,1
Miami,miami,PIA,2,HARD,52,13.0000,4,1.3954,1.2312,2.7378,3.6018,1,1.3954,0.3745,2.7451,1
Miami,miami,PIA,2,HARD,53,13.5000,3,1.5131,0.9234,2.0534,2.7013,1,1.5131,0.1313,1.9092,1
Miami,miami,RUS,1,MEDIUM,8,3.0000,3,2.1541,0.7710,1.5780,1.8960,0,2.1541,-29.7171,-28.5921,0
