anno,circuito,compound,drv,stint,n_usable,n_centrale,n_coda,pend_base,pend_coda,marg_raw,marg_iso_centrale,marg_iso_fuelprior,cum5_iso
2025,Japanese,HARD,BEA,2,24,19,5,-0.0476,0.0953,0.0953,0.1429,0.1613,1.4590
2025,Japanese,MEDIUM,ALO,1,11,6,5,-0.0324,0.0080,0.0080,0.0404,0.0740,0.2503
2025,Japanese,HARD,ALO,2,26,21,5,-0.0442,0.0655,0.0655,0.1097,0.1315,0.4922
2025,Japanese,HARD,GAS,2,24,19,5,-0.0407,0.1874,0.1874,0.2281,0.2534,2.1391
2025,Japanese,SOFT,SAI,2,9,4,5,0.2752,-0.0782,-0.0782,-0.3534,-0.0121,-17.6847
2025,Japanese,HARD,DOO,2,35,30,5,-0.0301,-0.1067,-0.1067,-0.0766,-0.0407,2.2373
2025,Japanese,MEDIUM,LAW,1,23,18,5,-0.0287,0.0073,0.0073,0.0360,0.0733,-1.3118
2025,Japanese,MEDIUM,OCO,2,13,8,5,-0.0740,-0.0048,-0.0048,0.0692,0.0612,1.0447
2025,Japanese,HARD,BOR,1,11,6,5,-0.1101,0.0546,0.0546,0.1647,0.1207,2.2407
2025,Japanese,HARD,STR,2,15,10,5,-0.1438,0.0370,0.0370,0.1809,0.1031,5.0373
2025,Japanese,MEDIUM,STR,3,21,16,5,0.0856,-0.1214,-0.1214,-0.2070,-0.0554,-8.2486
2025,Las Vegas,MEDIUM,VER,1,19,14,5,-0.0725,0.0486,0.0486,0.1211,0.1186,0.6192
2025,Las Vegas,HARD,VER,2,23,18,5,-0.0667,-0.1106,-0.1106,-0.0439,-0.0406,0.8140
2025,Las Vegas,HARD,RUS,2,25,20,5,-0.0207,-0.1933,-0.1933,-0.1726,-0.1233,-0.1335
2025,Las Vegas,HARD,ANT,2,33,28,5,-0.0681,-0.0703,-0.0703,-0.0022,-0.0003,-0.6909
2025,Las Vegas,MEDIUM,LEC,1,12,7,5,-0.0973,0.1747,0.1747,0.2720,0.2447,3.1740
2025,Las Vegas,HARD,LEC,2,8,3,5,-0.1680,0.0005,0.0005,0.1685,0.0705,9.8803
2025,Las Vegas,MEDIUM,SAI,1,14,9,5,-0.0338,0.2138,0.2138,0.2477,0.2838,0.1882
2025,Las Vegas,HARD,SAI,2,20,15,5,-0.0468,0.0657,0.0657,0.1125,0.1357,2.7540
2025,Las Vegas,HARD,HAD,2,28,23,5,-0.0487,-0.0651,-0.0651,-0.0164,0.0049,0.3295
2025,Las Vegas,HARD,HUL,1,13,8,5,-0.0843,0.1190,0.1190,0.2033,0.1890,1.8871
2025,Las Vegas,MEDIUM,HUL,2,18,13,5,-0.0404,0.0589,0.0589,0.0993,0.1289,0.6162
2025,Las Vegas,MEDIUM,HAM,2,19,14,5,0.0079,-0.0533,-0.0533,-0.0612,0.0167,-3.6939
2025,Las Vegas,HARD,OCO,2,13,8,5,-0.0152,-0.0832,-0.0832,-0.0680,-0.0132,-0.1225
2025,Las Vegas,MEDIUM,BEA,1,9,4,5,-0.2383,0.0818,0.0818,0.3201,0.1518,3.1525
2025,Las Vegas,HARD,BEA,2,17,12,5,-0.0764,-0.1192,-0.1192,-0.0428,-0.0492,1.4495
2025,Las Vegas,HARD,ALO,2,15,10,5,0.0152,0.2039,0.2039,0.1887,0.2739,2.6483
2025,Las Vegas,HARD,TSU,2,13,8,5,-0.2110,0.0485,0.0485,0.2595,0.1185,7.9693
2025,Las Vegas,MEDIUM,TSU,3,16,11,5,-0.0082,-0.2614,-0.2614,-0.2532,-0.1914,-0.4040
2025,Las Vegas,HARD,GAS,2,32,27,5,-0.0336,0.0069,0.0069,0.0404,0.0769,-1.4678
2025,Las Vegas,HARD,LAW,3,13,8,5,0.0003,0.1507,0.1507,0.1504,0.2207,-1.5206
2025,Las Vegas,HARD,COL,1,15,10,5,-0.1616,-0.0383,-0.0383,0.1233,0.0317,1.7979
2025,Las Vegas,MEDIUM,COL,2,18,13,5,-0.0232,-0.2940,-0.2940,-0.2708,-0.2240,1.1926
2025,Las Vegas,HARD,ALB,3,12,7,5,-0.1386,0.0537,0.0537,0.1923,0.1237,5.4395
2025,Las Vegas,MEDIUM,NOR,1,14,9,5,-0.1378,0.1317,0.1317,0.2695,0.2017,2.3982
2025,Las Vegas,HARD,NOR,2,23,18,5,-0.0801,0.4912,0.4912,0.5713,0.5612,15.7580
2025,Las Vegas,HARD,PIA,2,8,3,5,-0.1632,-0.0237,-0.0237,0.1396,0.0463,4.4761
2025,Mexico City,MEDIUM,VER,1,15,10,5,0.0039,0.2106,0.2106,0.2067,0.2599,1.4327
2025,Mexico City,SOFT,VER,2,24,19,5,-0.0067,0.0581,0.0581,0.0648,0.1074,1.0420
2025,Mexico City,MEDIUM,GAS,1,24,19,5,0.0162,-0.0839,-0.0839,-0.1001,-0.0346,1.0485
2025,Mexico City,SOFT,GAS,2,32,27,5,0.0148,0.0111,0.0111,-0.0037,0.0604,-1.0560
2025,Mexico City,SOFT,ANT,3,16,11,5,0.0411,-0.1642,-0.1642,-0.2053,-0.1149,-0.6379
2025,Mexico City,MEDIUM,ALO,2,8,3,5,0.1004,0.0469,0.0469,-0.0535,0.0962,-0.1549
2025,Mexico City,SOFT,LEC,1,25,20,5,0.0373,0.1071,0.1071,0.0698,0.1564,1.7600
2025,Mexico City,MEDIUM,LEC,2,34,29,5,-0.0080,0.0467,0.0467,0.0547,0.0960,0.5990
2025,Mexico City,SOFT,STR,1,13,8,5,0.0023,0.2490,0.2490,0.2467,0.2983,0.4281
2025,Mexico City,MEDIUM,STR,2,8,3,5,-0.0360,0.1241,0.1241,0.1601,0.1734,3.4057
2025,Mexico City,SOFT,STR,3,21,16,5,-0.0184,-0.1095,-0.1095,-0.0911,-0.0602,0.1101
2025,Mexico City,MEDIUM,TSU,1,21,16,5,-0.0284,0.3015,0.3015,0.3299,0.3507,3.1958
2025,Mexico City,SOFT,TSU,2,28,23,5,0.0272,0.0186,0.0186,-0.0086,0.0679,-3.7018
2025,Mexico City,HARD,ALB,1,28,23,5,-0.0087,-0.0474,-0.0474,-0.0387,0.0019,-0.6374
2025,Mexico City,SOFT,ALB,2,21,16,5,0.0538,-0.4475,-0.4475,-0.5013,-0.3982,1.0370
2025,Mexico City,SOFT,HUL,1,14,9,5,0.0211,-0.0842,-0.0842,-0.1053,-0.0349,1.2092
2025,Mexico City,MEDIUM,OCO,2,34,29,5,-0.0162,0.1105,0.1105,0.1267,0.1598,-0.0053
2025,Mexico City,SOFT,NOR,1,29,24,5,0.0157,0.1633,0.1633,0.1476,0.2126,1.7760
2025,Mexico City,MEDIUM,NOR,2,33,28,5,0.0128,-0.0864,-0.0864,-0.0992,-0.0371,-0.3235
2025,Mexico City,HARD,COL,1,39,34,5,-0.0148,-0.2418,-0.2418,-0.2270,-0.1925,1.1851
2025,Mexico City,SOFT,COL,2,15,10,5,0.0074,-0.0006,-0.0006,-0.0080,0.0487,0.0796
2025,Mexico City,SOFT,HAM,1,16,11,5,0.0029,-0.1148,-0.1148,-0.1177,-0.0655,2.9874
2025,Mexico City,MEDIUM,HAM,2,15,10,5,0.0383,0.0368,0.0368,-0.0015,0.0861,-2.2110
2025,Mexico City,SOFT,HAM,3,14,9,5,0.0765,-0.1344,-0.1344,-0.2109,-0.0851,-1.6260
2025,Mexico City,MEDIUM,BOR,1,9,4,5,0.0018,-0.0471,-0.0471,-0.0489,0.0022,0.1933
2025,Mexico City,SOFT,BOR,2,10,5,5,0.0684,0.0362,0.0362,-0.0322,0.0855,-6.1352
2025,Mexico City,SOFT,SAI,2,18,13,5,0.0394,-0.0844,-0.0844,-0.1238,-0.0351,-3.6681
2025,Mexico City,MEDIUM,HAD,1,17,12,5,-0.0113,-0.0212,-0.0212,-0.0100,0.0281,2.3113
2025,Mexico City,SOFT,HAD,2,25,20,5,0.0127,-0.0236,-0.0236,-0.0362,0.0257,0.1405
2025,Mexico City,MEDIUM,RUS,2,9,4,5,-0.0044,0.0259,0.0259,0.0303,0.0752,0.1618
2025,Mexico City,SOFT,PIA,3,9,4,5,-0.6476,0.0512,0.0512,0.6988,0.1005,29.9094
2025,Mexico City,SOFT,BEA,1,17,12,5,0.0304,0.0511,0.0511,0.0207,0.1004,-0.5199
2025,Mexico City,MEDIUM,BEA,2,18,13,5,0.0127,-0.0103,-0.0103,-0.0230,0.0390,-1.3598
2025,Mexico City,SOFT,BEA,3,19,14,5,0.0286,0.0515,0.0515,0.0229,0.1008,-0.2327
2025,Miami,HARD,VER,2,10,5,5,0.0389,0.0081,0.0081,-0.0308,0.0695,-2.5313
2025,Miami,MEDIUM,GAS,2,23,18,5,0.0096,0.1434,0.1434,0.1338,0.2048,1.3592
2025,Miami,HARD,ANT,2,23,18,5,-0.0039,0.0047,0.0047,0.0086,0.0661,-1.2866
2025,Miami,MEDIUM,ALO,2,20,15,5,0.0429,0.0138,0.0138,-0.0291,0.0752,-2.9982
2025,Miami,HARD,STR,1,22,17,5,-0.0007,0.0144,0.0144,0.0151,0.0758,-1.5359
2025,Miami,HARD,TSU,2,23,18,5,-0.0088,-0.0372,-0.0372,-0.0284,0.0242,0.0048
2025,Miami,HARD,ALB,2,23,18,5,-0.0222,-0.0204,-0.0204,0.0018,0.0410,-0.9438
2025,Miami,MEDIUM,HUL,2,17,12,5,-0.0092,0.3429,0.3429,0.3521,0.4043,3.6198
2025,Miami,HARD,OCO,1,12,7,5,-0.0093,-0.0250,-0.0250,-0.0157,0.0364,0.2641
2025,Miami,HARD,NOR,2,23,18,5,0.0077,0.1147,0.1147,0.1070,0.1761,2.7541
2025,Miami,MEDIUM,HAM,2,16,11,5,0.0169,0.1119,0.1119,0.0949,0.1733,-1.2159
2025,Miami,HARD,HAD,1,25,20,5,-0.0213,0.0127,0.0127,0.0340,0.0741,0.6089
2025,Miami,MEDIUM,RUS,2,23,18,5,-0.0183,0.1459,0.1459,0.1642,0.2073,0.5550
2025,Miami,HARD,PIA,2,23,18,5,0.0112,-0.0124,-0.0124,-0.0236,0.0490,0.7943
2025,Monaco,HARD,VER,1,13,8,5,-0.0912,0.3245,0.3245,0.4157,0.3694,4.2324
2025,Monaco,MEDIUM,VER,2,42,37,5,0.0164,0.0915,0.0915,0.0751,0.1364,3.1783
2025,Monaco,HARD,ANT,1,19,14,5,-0.0420,-0.9021,-0.9021,-0.8601,-0.8572,-9.0882
2025,Monaco,HARD,ALO,2,19,14,5,-0.0959,0.0425,0.0425,0.1384,0.0874,0.0531
2025,Monaco,HARD,LEC,2,23,18,5,-0.0311,0.1256,0.1256,0.1567,0.1705,-0.2562
2025,Monaco,HARD,STR,2,10,5,5,0.0236,0.2994,0.2994,0.2758,0.3443,6.5054
2025,Monaco,HARD,TSU,2,8,3,5,0.0930,-0.4017,-0.4017,-0.4947,-0.3568,-41.1168
2025,Monaco,HARD,ALB,3,29,24,5,-0.1720,-0.2738,-0.2738,-0.1018,-0.2289,2.7149
2025,Monaco,MEDIUM,LAW,1,16,11,5,-0.2263,-0.0064,-0.0064,0.2199,0.0384,-2.2727
2025,Monaco,HARD,LAW,3,24,19,5,0.0547,0.6263,0.6263,0.5716,0.6712,3.8477
2025,Monaco,HARD,OCO,3,20,15,5,0.1654,0.0000,0.0000,-0.1654,0.0449,-9.2430
2025,Monaco,MEDIUM,NOR,1,10,5,5,-0.3498,-0.2698,-0.2698,0.0800,-0.2249,1.6124
2025,Monaco,HARD,NOR,2,27,22,5,-0.0482,0.6124,0.6124,0.6606,0.6573,4.3811
2025,Monaco,HARD,NOR,3,13,8,5,0.0009,-0.5287,-0.5287,-0.5296,-0.4838,0.0563
2025,Monaco,MEDIUM,COL,3,12,7,5,-0.0013,-0.1149,-0.1149,-0.1136,-0.0700,-5.9475
2025,Monaco,HARD,HAM,2,35,30,5,0.0013,0.2919,0.2919,0.2906,0.3368,1.9601
2025,Monaco,MEDIUM,HAM,3,21,16,5,-0.1349,0.4307,0.4307,0.5656,0.4756,10.9355
2025,Monaco,MEDIUM,BOR,4,16,11,5,0.0632,0.0393,0.0393,-0.0239,0.0842,-7.4867
2025,Monaco,HARD,SAI,1,21,16,5,-0.1112,-0.0708,-0.0708,0.0404,-0.0259,-10.0361
2025,Monaco,MEDIUM,SAI,3,18,13,5,0.0427,-0.3712,-0.3712,-0.4139,-0.3263,-6.9124
2025,Monaco,HARD,HAD,3,56,51,5,0.0235,0.0154,0.0154,-0.0081,0.0603,-7.0088
2025,Monaco,MEDIUM,RUS,2,10,5,5,-0.5177,-0.3941,-0.3941,0.1236,-0.3492,5.1071
2025,Monaco,MEDIUM,PIA,1,11,6,5,-0.4089,-0.1655,-0.1655,0.2434,-0.1206,0.5595
2025,Monaco,HARD,PIA,2,24,19,5,-0.0762,-0.1979,-0.1979,-0.1217,-0.1530,2.3398
2025,Monaco,HARD,PIA,3,19,14,5,0.0064,0.2108,0.2108,0.2044,0.2557,2.0013
2025,Qatar,MEDIUM,VER,2,20,15,5,-0.0661,-0.0520,-0.0520,0.0141,0.0094,0.8301
2025,Qatar,HARD,VER,3,18,13,5,-0.0682,0.0677,0.0677,0.1359,0.1291,5.7522
2025,Qatar,MEDIUM,GAS,3,17,12,5,-0.0167,0.2842,0.2842,0.3009,0.3456,1.7771
2025,Qatar,HARD,ANT,3,19,14,5,-0.0444,0.3314,0.3314,0.3758,0.3928,6.2501
2025,Qatar,MEDIUM,ALO,2,17,12,5,-0.0492,-0.1577,-0.1577,-0.1085,-0.0963,-4.0596
2025,Qatar,HARD,ALO,3,19,14,5,-0.0941,-0.0131,-0.0131,0.0810,0.0483,2.2319
2025,Qatar,MEDIUM,STR,3,20,15,5,-0.0708,-0.0657,-0.0657,0.0051,-0.0043,1.3497
2025,Qatar,MEDIUM,ALB,3,15,10,5,-0.0950,-0.0836,-0.0836,0.0114,-0.0222,-0.2556
2025,Qatar,HARD,LAW,3,9,4,5,-0.3652,0.0255,0.0255,0.3907,0.0869,6.6865
2025,Qatar,MEDIUM,NOR,1,11,6,5,0.0091,0.0234,0.0234,0.0143,0.0848,0.1352
2025,Qatar,MEDIUM,NOR,2,13,8,5,0.0059,-0.0079,-0.0079,-0.0138,0.0535,-0.3299
2025,Qatar,MEDIUM,COL,3,19,14,5,-0.0203,0.1556,0.1556,0.1759,0.2170,2.3397
2025,Qatar,MEDIUM,HAM,3,14,9,5,-0.1002,0.1445,0.1445,0.2447,0.2059,5.1425
2025,Qatar,SOFT,BOR,3,23,18,5,-0.0048,0.1750,0.1750,0.1798,0.2364,-0.7938
2025,Qatar,MEDIUM,SAI,2,18,13,5,-0.0101,-0.0723,-0.0723,-0.0622,-0.0109,-1.7297
2025,Qatar,HARD,SAI,3,23,18,5,-0.0450,0.0212,0.0212,0.0662,0.0826,1.4180
2025,Qatar,HARD,HAD,3,14,9,5,-0.1718,-0.0202,-0.0202,0.1516,0.0412,3.2270
2025,Qatar,MEDIUM,PIA,1,17,12,5,-0.1141,0.0478,0.0478,0.1619,0.1092,4.9098
2025,Qatar,MEDIUM,PIA,2,11,6,5,-0.0831,0.0635,0.0635,0.1466,0.1249,1.9329
2025,Qatar,HARD,PIA,3,13,8,5,0.0733,-0.0386,-0.0386,-0.1119,0.0228,-0.8705
2025,Saudi Arabian,HARD,PIA,2,29,24,5,-0.0236,-0.1990,-0.1990,-0.1754,-0.1290,1.3314
2025,Saudi Arabian,MEDIUM,VER,1,17,12,5,0.0247,0.0677,0.0677,0.0430,0.1377,-0.7910
2025,Saudi Arabian,HARD,VER,2,27,22,5,-0.0261,-0.0335,-0.0335,-0.0074,0.0365,0.3424
2025,Saudi Arabian,MEDIUM,LEC,1,21,16,5,-0.0185,-0.0508,-0.0508,-0.0323,0.0192,-2.9000
2025,Saudi Arabian,HARD,LEC,2,14,9,5,0.0101,0.0266,0.0266,0.0165,0.0966,-0.7887
2025,Saudi Arabian,HARD,NOR,1,18,13,5,-0.1040,-0.0570,-0.0570,0.0470,0.0130,1.5141
2025,Saudi Arabian,MEDIUM,RUS,1,13,8,5,0.0714,0.1110,0.1110,0.0396,0.1810,-0.3969
2025,Saudi Arabian,HARD,RUS,2,28,23,5,0.0242,-0.0255,-0.0255,-0.0497,0.0445,0.2726
2025,Saudi Arabian,MEDIUM,ANT,1,8,3,5,0.0820,0.0914,0.0914,0.0094,0.1614,-0.1917
2025,Saudi Arabian,HARD,ANT,2,23,18,5,-0.0399,-0.1069,-0.1069,-0.0670,-0.0369,-2.3480
2025,Saudi Arabian,HARD,HAM,2,25,20,5,-0.0636,0.0608,0.0608,0.1244,0.1308,2.9142
2025,Saudi Arabian,MEDIUM,SAI,1,11,6,5,0.0860,0.0335,0.0335,-0.0525,0.1035,-0.4117
2025,Saudi Arabian,HARD,SAI,2,20,15,5,-0.0075,-0.1978,-0.1978,-0.1903,-0.1278,-2.5584
2025,Saudi Arabian,HARD,HAD,1,12,7,5,-0.0823,0.0947,0.0947,0.1769,0.1647,3.0213
2025,Saudi Arabian,HARD,ALO,2,18,13,5,-0.0341,-0.0743,-0.0743,-0.0402,-0.0043,-3.2662
2025,Saudi Arabian,HARD,LAW,2,16,11,5,-0.0796,-0.0119,-0.0119,0.0677,0.0581,0.0016
2025,Saudi Arabian,HARD,BEA,2,20,15,5,-0.0479,-0.0612,-0.0612,-0.0133,0.0088,-1.1781
2025,Saudi Arabian,HARD,OCO,2,13,8,5,-0.0420,1.4605,1.4605,1.5025,1.5305,8.0734
2025,Saudi Arabian,HARD,HUL,1,8,3,5,-0.3675,-0.0763,-0.0763,0.2912,-0.0063,13.0418
2025,Saudi Arabian,MEDIUM,HUL,2,12,7,5,-0.0296,0.8822,0.8822,0.9118,0.9522,6.8650
2025,Saudi Arabian,HARD,STR,1,27,22,5,-0.0278,0.0945,0.0945,0.1224,0.1645,0.6231
2025,Saudi Arabian,HARD,DOO,3,14,9,5,0.2694,-0.5269,-0.5269,-0.7963,-0.4569,-6.1581
2025,Saudi Arabian,HARD,BOR,2,36,31,5,-0.0472,0.7437,0.7437,0.7909,0.8137,11.4487
2025,Singapore,MEDIUM,RUS,1,21,16,5,-0.0327,-0.0071,-0.0071,0.0256,0.0494,2.9205
2025,Singapore,HARD,RUS,2,34,29,5,0.0256,0.0586,0.0586,0.0330,0.1151,-2.4501
2025,Singapore,SOFT,VER,1,14,9,5,-0.0610,-0.0107,-0.0107,0.0503,0.0458,2.2261
2025,Singapore,HARD,VER,2,40,35,5,0.0261,0.1031,0.1031,0.0770,0.1596,-3.8692
2025,Singapore,HARD,NOR,2,11,6,5,0.0142,0.1351,0.1351,0.1209,0.1915,2.6593
2025,Singapore,MEDIUM,PIA,1,23,18,5,-0.0789,0.0317,0.0317,0.1106,0.0882,1.5793
2025,Singapore,HARD,PIA,2,31,26,5,0.0416,0.0220,0.0220,-0.0196,0.0785,-3.7470
2025,Singapore,HARD,ANT,2,13,8,5,-0.0199,0.4525,0.4525,0.4724,0.5090,3.1056
2025,Singapore,MEDIUM,LEC,1,13,8,5,0.0235,-0.0541,-0.0541,-0.0776,0.0024,0.3080
2025,Singapore,HARD,LEC,2,33,28,5,0.0187,0.6855,0.6855,0.6668,0.7419,7.8892
2025,Singapore,SOFT,ALO,1,21,16,5,-0.0350,0.1400,0.1400,0.1750,0.1965,1.4021
2025,Singapore,MEDIUM,ALO,2,23,18,5,-0.0858,0.0621,0.0621,0.1479,0.1186,0.3749
2025,Singapore,HARD,HAM,2,17,12,5,0.0239,-0.1144,-0.1144,-0.1383,-0.0579,-1.5308
2025,Singapore,SOFT,HAM,3,10,5,5,0.2341,0.7855,0.7855,0.5514,0.8420,6.5968
2025,Singapore,HARD,BEA,2,17,12,5,-0.0246,-0.0435,-0.0435,-0.0189,0.0130,-0.4157
2025,Singapore,MEDIUM,SAI,1,22,17,5,-0.0171,0.1968,0.1968,0.2139,0.2533,2.7979
2025,Singapore,HARD,HAD,2,32,27,5,0.0140,0.1055,0.1055,0.0915,0.1620,-5.4729
2025,Singapore,HARD,TSU,2,19,14,5,0.0453,-0.2092,-0.2092,-0.2545,-0.1527,-7.2155
2025,Singapore,SOFT,STR,1,12,7,5,0.0063,0.1482,0.1482,0.1419,0.2047,2.1926
2025,Singapore,MEDIUM,STR,2,11,6,5,0.0176,-0.3055,-0.3055,-0.3231,-0.2490,-11.1601
2025,Singapore,MEDIUM,ALB,1,15,10,5,-0.0840,0.0378,0.0378,0.1218,0.0943,6.0483
2025,Singapore,MEDIUM,LAW,1,32,27,5,-0.0076,0.0634,0.0634,0.0710,0.1199,2.7336
2025,Singapore,MEDIUM,COL,2,31,26,5,0.0351,0.1346,0.1346,0.0995,0.1910,3.5453
2025,Singapore,HARD,BOR,2,20,15,5,0.0981,0.3052,0.3052,0.2071,0.3617,-13.8481
2025,Singapore,MEDIUM,OCO,1,11,6,5,-0.0701,0.0512,0.0512,0.1213,0.1077,1.0969
2025,Singapore,MEDIUM,GAS,1,11,6,5,-0.1375,-0.0610,-0.0610,0.0765,-0.0045,2.7186
2025,Singapore,MEDIUM,HUL,1,8,3,5,-0.2255,-0.1120,-0.1120,0.1135,-0.0555,4.2467
2025,Singapore,SOFT,HUL,3,9,4,5,0.0382,-0.0244,-0.0244,-0.0626,0.0321,-0.8580
2025,Spanish,SOFT,VER,1,9,4,5,-0.0958,0.1183,0.1183,0.2141,0.1713,3.7990
2025,Spanish,SOFT,VER,2,11,6,5,-0.0214,0.1792,0.1792,0.2006,0.2322,2.4531
2025,Spanish,MEDIUM,VER,3,13,8,5,0.1557,0.0975,0.0975,-0.0582,0.1505,-1.2490
2025,Spanish,SOFT,GAS,2,15,10,5,0.0023,-0.1393,-0.1393,-0.1417,-0.0863,3.4430
2025,Spanish,MEDIUM,GAS,3,18,13,5,-0.1127,0.1811,0.1811,0.2938,0.2341,4.6741
2025,Spanish,SOFT,ANT,1,14,9,5,0.0745,0.0570,0.0570,-0.0175,0.1100,-0.3529
2025,Spanish,MEDIUM,ANT,2,24,19,5,-0.0010,-0.0765,-0.0765,-0.0755,-0.0235,0.9600
2025,Spanish,MEDIUM,ALO,2,9,4,5,0.0387,0.1037,0.1037,0.0650,0.1567,-0.6623
2025,Spanish,MEDIUM,LEC,2,18,13,5,0.0065,0.1320,0.1320,0.1256,0.1851,3.3599
2025,Spanish,MEDIUM,LEC,3,11,6,5,0.0388,0.0117,0.0117,-0.0271,0.0647,0.2486
2025,Spanish,SOFT,TSU,2,9,4,5,0.4085,0.1427,0.1427,-0.2658,0.1957,-7.3090
2025,Spanish,SOFT,TSU,3,10,5,5,0.0721,0.2570,0.2570,0.1849,0.3100,2.8894
2025,Spanish,MEDIUM,HUL,2,23,18,5,-0.0385,0.1709,0.1709,0.2094,0.2239,2.6124
2025,Spanish,MEDIUM,LAW,2,10,5,5,0.0435,-0.0351,-0.0351,-0.0786,0.0179,-1.3375
2025,Spanish,MEDIUM,OCO,2,9,4,5,-0.0319,-0.0598,-0.0598,-0.0279,-0.0068,6.3941
2025,Spanish,SOFT,NOR,1,8,3,5,0.1975,0.2067,0.2067,0.0092,0.2597,-2.3780
2025,Spanish,MEDIUM,NOR,2,24,19,5,0.0007,0.0559,0.0559,0.0552,0.1089,0.6516
2025,Spanish,MEDIUM,COL,2,18,13,5,0.0611,-0.1474,-0.1474,-0.2085,-0.0944,-0.3045
2025,Spanish,SOFT,COL,3,11,6,5,-0.2692,-0.4117,-0.4117,-0.1425,-0.3587,4.9257
2025,Spanish,SOFT,HAM,1,8,3,5,0.1820,0.0184,0.0184,-0.1636,0.0714,-4.0183
2025,Spanish,MEDIUM,HAM,2,27,22,5,-0.0032,0.1799,0.1799,0.1831,0.2329,2.3944
2025,Spanish,SOFT,BOR,1,9,4,5,-0.0032,0.1597,0.1597,0.1629,0.2127,2.5700
2025,Spanish,MEDIUM,BOR,2,19,14,5,0.0007,-0.4137,-0.4137,-0.4144,-0.3606,4.5754
2025,Spanish,SOFT,SAI,2,19,14,5,0.0405,0.0445,0.0445,0.0040,0.0975,-0.1277
2025,Spanish,MEDIUM,SAI,3,15,10,5,-0.0350,-0.0914,-0.0914,-0.0564,-0.0384,1.5881
2025,Spanish,SOFT,HAD,1,8,3,5,-0.1025,0.0850,0.0850,0.1875,0.1380,4.1685
2025,Spanish,MEDIUM,HAD,2,23,18,5,-0.0035,0.1893,0.1893,0.1928,0.2423,0.9343
2025,Spanish,SOFT,RUS,3,11,6,5,-0.0039,0.0279,0.0279,0.0318,0.0809,1.3046
2025,Spanish,SOFT,PIA,1,19,14,5,0.0557,0.2061,0.2061,0.1504,0.2591,-1.3696
2025,Spanish,MEDIUM,PIA,2,24,19,5,0.0095,-0.0440,-0.0440,-0.0535,0.0090,-3.2275
2025,Spanish,MEDIUM,BEA,2,22,17,5,-0.0050,0.0594,0.0594,0.0644,0.1125,-1.8030
2025,Spanish,MEDIUM,BEA,3,8,3,5,-0.0035,0.1219,0.1219,0.1254,0.1749,3.4247
2025,São Paulo,MEDIUM,VER,2,12,7,5,0.1264,0.0163,0.0163,-0.1101,0.0656,-2.2867
2025,São Paulo,MEDIUM,VER,3,16,11,5,0.0147,0.0966,0.0966,0.0819,0.1459,0.1050
2025,São Paulo,MEDIUM,ANT,2,19,14,5,-0.0021,0.0647,0.0647,0.0668,0.1140,-0.1856
2025,São Paulo,MEDIUM,ANT,3,22,17,5,0.0308,0.0087,0.0087,-0.0221,0.0580,-0.6573
2025,São Paulo,MEDIUM,ALO,2,12,7,5,0.0172,0.1866,0.1866,0.1695,0.2359,1.9065
2025,São Paulo,MEDIUM,ALO,3,19,14,5,0.0153,-0.0867,-0.0867,-0.1020,-0.0374,-0.2917
2025,São Paulo,HARD,STR,1,10,5,5,0.0274,0.1061,0.1061,0.0787,0.1554,2.5550
2025,São Paulo,MEDIUM,STR,3,8,3,5,0.0785,-0.0302,-0.0302,-0.1087,0.0191,-0.1840
2025,São Paulo,MEDIUM,TSU,3,12,7,5,0.0889,-0.0244,-0.0244,-0.1133,0.0249,-1.7683
2025,São Paulo,MEDIUM,TSU,4,22,17,5,0.0483,0.1162,0.1162,0.0679,0.1655,-0.7794
2025,São Paulo,MEDIUM,ALB,1,14,9,5,0.0098,0.1874,0.1874,0.1776,0.2367,1.0494
2025,São Paulo,SOFT,ALB,2,9,4,5,-0.0892,0.0546,0.0546,0.1438,0.1039,4.6281
2025,São Paulo,SOFT,HUL,2,14,9,5,0.0410,0.0139,0.0139,-0.0271,0.0632,-1.3087
2025,São Paulo,MEDIUM,LAW,2,29,24,5,0.0373,0.3547,0.3547,0.3174,0.4040,0.8120
2025,São Paulo,MEDIUM,OCO,2,30,25,5,0.0194,-0.0078,-0.0078,-0.0272,0.0415,-2.2461
2025,São Paulo,MEDIUM,OCO,3,13,8,5,0.0432,-0.0223,-0.0223,-0.0655,0.0270,-0.6454
2025,São Paulo,MEDIUM,NOR,1,21,16,5,0.0626,-0.0728,-0.0728,-0.1354,-0.0235,-1.7175
2025,São Paulo,SOFT,NOR,2,18,13,5,0.0280,-0.0170,-0.0170,-0.0450,0.0323,-0.5135
2025,São Paulo,MEDIUM,NOR,3,20,15,5,-0.0296,-0.0244,-0.0244,0.0052,0.0249,1.6172
2025,São Paulo,SOFT,COL,2,8,3,5,-0.0590,0.0543,0.0543,0.1133,0.1036,2.0713
2025,São Paulo,MEDIUM,HAM,3,13,8,5,0.1666,-0.0791,-0.0791,-0.2457,-0.0298,-4.9416
2025,São Paulo,MEDIUM,SAI,3,15,10,5,-0.0591,0.0939,0.0939,0.1531,0.1432,4.5254
2025,São Paulo,MEDIUM,HAD,2,12,7,5,0.1099,0.1809,0.1809,0.0710,0.2302,-2.3898
2025,São Paulo,MEDIUM,HAD,3,15,10,5,0.0359,-0.0829,-0.0829,-0.1188,-0.0336,-1.7886
