pop,gara,drv,L,residuo_reinfl,dentro_pitwindow
ctrl,Monaco,RUS,16,1.9228,1
ctrl,Monaco,RUS,17,2.6174,1
ctrl,Monaco,RUS,18,2.9032,1
ctrl,Monaco,RUS,19,2.8469,1
ctrl,Monaco,RUS,20,3.1335,1
ctrl,Monaco,RUS,21,2.4329,1
ctrl,Monaco,RUS,22,2.0444,1
ctrl,Monaco,RUS,23,2.6038,1
ctrl,Monaco,RUS,24,2.4763,1
ctrl,Monaco,RUS,25,1.8858,1
ctrl,Monaco,RUS,26,1.9152,1
ctrl,Monaco,RUS,3,-4.1647,0
ctrl,Monaco,RUS,35,0.1993,1
ctrl,Monaco,RUS,36,1.9988,1
ctrl,Monaco,RUS,37,2.5872,1
ctrl,Monaco,RUS,38,2.4882,1
ctrl,Monaco,RUS,39,3.9967,1
ctrl,Monaco,RUS,4,-3.3512,1
ctrl,Monaco,RUS,40,5.3940,1
ctrl,Monaco,RUS,41,4.2663,1
ctrl,Monaco,RUS,42,2.5509,1
ctrl,Monaco,RUS,43,0.3765,1
ctrl,Monaco,RUS,44,-2.4838,0
ctrl,Monaco,RUS,45,-2.0692,0
ctrl,Monaco,RUS,46,0.2385,0
ctrl,Monaco,RUS,47,0.9932,0
ctrl,Monaco,RUS,48,-0.2006,0
ctrl,Monaco,RUS,49,0.7911,0
ctrl,Monaco,RUS,5,-2.1408,1
ctrl,Monaco,RUS,50,0.0562,0
ctrl,Monaco,RUS,51,-1.4996,0
ctrl,Monaco,RUS,52,1.0828,0
ctrl,Monaco,RUS,53,1.9163,0
ctrl,Monaco,RUS,54,-1.7103,0
ctrl,Monaco,RUS,6,-1.8573,1
ctrl,Monaco,RUS,7,-1.3078,1
ctrl,Monaco,RUS,8,-0.7364,1
ctrl,Monaco,RUS,9,-0.1869,1
ctrl,Monaco,SAI,10,-1.4155,1
ctrl,Monaco,SAI,11,-1.3870,1
ctrl,Monaco,SAI,12,-0.6515,1
ctrl,Monaco,SAI,13,-0.4061,1
ctrl,Monaco,SAI,14,-1.1724,1
ctrl,Monaco,SAI,15,-1.1092,1
ctrl,Monaco,SAI,16,-0.8548,1
ctrl,Monaco,SAI,17,-0.4273,1
ctrl,Monaco,SAI,18,-0.1098,1
ctrl,Monaco,SAI,19,0.3856,1
ctrl,Monaco,SAI,20,0.8760,1
ctrl,Monaco,SAI,21,1.3614,1
ctrl,Monaco,SAI,22,1.4788,1
ctrl,Monaco,SAI,23,1.5702,1
ctrl,Monaco,SAI,24,1.2411,1
ctrl,Monaco,SAI,25,0.7670,1
ctrl,Monaco,SAI,26,0.5815,1
ctrl,Monaco,SAI,27,0.5599,1
ctrl,Monaco,SAI,28,2.7061,1
ctrl,Monaco,SAI,29,2.5482,1
ctrl,Monaco,SAI,3,-2.0347,0
ctrl,Monaco,SAI,30,0.6297,1
ctrl,Monaco,SAI,38,7.9600,1
ctrl,Monaco,SAI,4,-1.8252,1
ctrl,Monaco,SAI,5,-1.6938,1
ctrl,Monaco,SAI,6,-1.8723,1
ctrl,Monaco,SAI,7,-1.7698,1
ctrl,Monaco,SAI,8,-1.8714,1
ctrl,Monaco,SAI,9,-1.7839,1
ctrl,Monaco,STR,10,0.4684,1
ctrl,Monaco,STR,11,-0.0303,1
ctrl,Monaco,STR,12,1.3360,1
ctrl,Monaco,STR,13,4.0665,1
ctrl,Monaco,STR,14,4.5118,1
ctrl,Monaco,STR,8,-0.5537,1
ctrl,Monaco,STR,9,0.3033,1
ctrl,Spagna,ALB,17,-1.7984,1
ctrl,Spagna,ALB,18,-3.5385,1
ctrl,Spagna,ALB,19,0.9493,1
ctrl,Spagna,ALB,20,0.7997,1
ctrl,Spagna,ALB,21,1.4842,1
ctrl,Spagna,ALB,22,3.8122,1
ctrl,Spagna,ALB,23,5.7272,1
ctrl,Spagna,ALB,3,0.5154,0
ctrl,Spagna,ALB,4,0.9248,0
ctrl,Spagna,ALB,5,1.3753,0
ctrl,Spagna,ALB,6,1.7917,0
ctrl,Spagna,ALB,7,1.9302,0
ctrl,Spagna,ALB,8,2.1286,0
ctrl,Spagna,ALO,10,1.9715,0
ctrl,Spagna,ALO,11,2.1390,1
ctrl,Spagna,ALO,12,2.5017,1
ctrl,Spagna,ALO,13,2.2213,1
ctrl,Spagna,ALO,14,2.5368,1
ctrl,Spagna,ALO,15,1.3273,1
ctrl,Spagna,ALO,16,0.1037,1
ctrl,Spagna,ALO,4,0.5033,0
ctrl,Spagna,ALO,5,0.5517,0
ctrl,Spagna,ALO,6,0.6654,0
ctrl,Spagna,ALO,7,1.3552,0
ctrl,Spagna,ALO,8,3.0996,0
ctrl,Spagna,ALO,9,3.0261,0
ctrl,Spagna,ANT,18,0.3873,1
ctrl,Spagna,ANT,19,0.7006,1
ctrl,Spagna,ANT,20,0.8510,1
ctrl,Spagna,ANT,21,1.1415,1
ctrl,Spagna,ANT,22,1.8601,1
ctrl,Spagna,ANT,23,2.0045,1
ctrl,Spagna,ANT,24,1.6930,1
ctrl,Spagna,ANT,25,1.6745,1
ctrl,Spagna,ANT,26,0.7371,1
ctrl,Spagna,ANT,27,0.9574,1
ctrl,Spagna,ANT,28,1.4848,1
ctrl,Spagna,ANT,29,1.6250,1
ctrl,Spagna,ANT,3,0.6154,0
ctrl,Spagna,ANT,30,0.9406,1
ctrl,Spagna,ANT,31,1.7806,1
ctrl,Spagna,ANT,32,1.7316,1
ctrl,Spagna,ANT,4,0.9728,0
ctrl,Spagna,ANT,44,-0.1477,0
ctrl,Spagna,ANT,45,0.1833,0
ctrl,Spagna,ANT,46,0.9234,0
ctrl,Spagna,ANT,47,1.3186,0
ctrl,Spagna,ANT,48,1.3849,0
ctrl,Spagna,ANT,49,1.5404,0
ctrl,Spagna,ANT,5,1.6124,0
ctrl,Spagna,ANT,50,1.6558,0
ctrl,Spagna,ANT,51,2.2114,0
ctrl,Spagna,ANT,52,2.4875,0
ctrl,Spagna,ANT,53,2.0839,0
ctrl,Spagna,ANT,54,1.7539,0
ctrl,Spagna,ANT,55,1.8653,0
ctrl,Spagna,ANT,56,2.0046,0
ctrl,Spagna,ANT,57,2.1356,0
ctrl,Spagna,ANT,6,2.2367,0
ctrl,Spagna,ANT,7,2.5681,0
ctrl,Spagna,ANT,8,2.3656,0
ctrl,Spagna,ANT,9,1.8931,0
ctrl,Spagna,BEA,10,2.0225,0
ctrl,Spagna,BEA,11,1.6580,1
ctrl,Spagna,BEA,12,1.0035,1
ctrl,Spagna,BEA,13,-0.1861,1
ctrl,Spagna,BEA,22,-2.1228,1
ctrl,Spagna,BEA,23,2.0077,1
ctrl,Spagna,BEA,24,4.7684,1
ctrl,Spagna,BEA,25,4.6172,1
ctrl,Spagna,BEA,3,-0.2006,0
ctrl,Spagna,BEA,4,0.7643,0
ctrl,Spagna,BEA,5,1.7341,0
ctrl,Spagna,BEA,6,2.1926,0
ctrl,Spagna,BEA,7,2.3362,0
ctrl,Spagna,BEA,8,2.3826,0
ctrl,Spagna,BEA,9,2.2981,0
ctrl,Spagna,BOR,10,2.0745,0
ctrl,Spagna,BOR,19,0.9384,1
ctrl,Spagna,BOR,20,0.5487,1
ctrl,Spagna,BOR,21,0.5716,1
ctrl,Spagna,BOR,22,0.1565,1
ctrl,Spagna,BOR,23,-0.3093,1
ctrl,Spagna,BOR,24,1.7296,1
ctrl,Spagna,BOR,25,2.0921,1
ctrl,Spagna,BOR,26,1.7749,1
ctrl,Spagna,BOR,27,2.2019,1
ctrl,Spagna,BOR,28,3.9639,1
ctrl,Spagna,BOR,3,0.0534,0
ctrl,Spagna,BOR,4,0.9473,0
ctrl,Spagna,BOR,5,1.7733,0
ctrl,Spagna,BOR,6,2.2887,0
ctrl,Spagna,BOR,7,2.0822,0
ctrl,Spagna,BOR,8,2.1006,0
ctrl,Spagna,BOR,9,2.1651,0
ctrl,Spagna,BOT,3,0.9483,0
ctrl,Spagna,BOT,4,1.1383,0
ctrl,Spagna,BOT,5,1.0603,0
ctrl,Spagna,BOT,6,1.3267,0
ctrl,Spagna,BOT,7,2.1482,0
ctrl,Spagna,BOT,8,2.8746,0
ctrl,Spagna,BOT,9,3.1021,0
ctrl,Spagna,COL,16,1.0933,1
ctrl,Spagna,COL,17,0.0454,1
ctrl,Spagna,COL,18,1.0575,1
ctrl,Spagna,COL,19,0.4322,1
ctrl,Spagna,COL,20,0.1030,1
ctrl,Spagna,COL,21,0.5766,1
ctrl,Spagna,COL,22,0.2399,1
ctrl,Spagna,COL,23,1.9943,1
ctrl,Spagna,COL,24,1.9757,1
ctrl,Spagna,COL,25,1.5804,1
ctrl,Spagna,COL,26,1.2220,1
ctrl,Spagna,COL,27,1.0448,1
ctrl,Spagna,COL,28,0.7396,1
ctrl,Spagna,COL,29,0.9092,1
ctrl,Spagna,COL,3,0.2993,0
ctrl,Spagna,COL,4,1.1623,0
ctrl,Spagna,COL,5,2.5621,0
ctrl,Spagna,COL,6,2.9667,0
ctrl,Spagna,COL,7,2.2452,0
ctrl,Spagna,GAS,18,-1.5375,1
ctrl,Spagna,GAS,19,0.0599,1
ctrl,Spagna,GAS,20,0.2080,1
ctrl,Spagna,GAS,21,-0.1647,1
ctrl,Spagna,GAS,22,-1.3010,1
ctrl,Spagna,GAS,23,1.4626,1
ctrl,Spagna,GAS,24,1.0014,1
ctrl,Spagna,GAS,25,1.5341,1
ctrl,Spagna,GAS,26,1.9475,1
ctrl,Spagna,GAS,27,1.5200,1
ctrl,Spagna,GAS,28,1.0430,1
ctrl,Spagna,GAS,29,1.9643,1
ctrl,Spagna,GAS,3,0.6173,0
ctrl,Spagna,GAS,30,1.7643,1
ctrl,Spagna,GAS,31,1.9278,1
ctrl,Spagna,GAS,32,1.9768,1
ctrl,Spagna,GAS,33,1.4988,1
ctrl,Spagna,GAS,34,0.7373,1
ctrl,Spagna,GAS,35,0.9557,1
ctrl,Spagna,GAS,4,2.2103,0
ctrl,Spagna,GAS,5,2.3673,0
ctrl,Spagna,GAS,6,1.7547,0
ctrl,Spagna,GAS,7,1.8982,0
ctrl,Spagna,GAS,8,1.9442,0
ctrl,Spagna,GAS,9,1.5552,0
ctrl,Spagna,HAD,10,0.8047,0
ctrl,Spagna,HAD,19,2.1884,1
ctrl,Spagna,HAD,20,-5.0000,1
ctrl,Spagna,HAD,21,0.6570,1
ctrl,Spagna,HAD,22,0.7446,1
ctrl,Spagna,HAD,23,0.9373,1
ctrl,Spagna,HAD,24,1.1966,1
ctrl,Spagna,HAD,25,1.2010,1
ctrl,Spagna,HAD,26,1.6140,1
ctrl,Spagna,HAD,27,2.0590,1
ctrl,Spagna,HAD,3,0.1983,0
ctrl,Spagna,HAD,36,0.4733,0
ctrl,Spagna,HAD,4,0.5813,0
ctrl,Spagna,HAD,43,1.0185,0
ctrl,Spagna,HAD,44,1.2169,0
ctrl,Spagna,HAD,45,1.5032,0
ctrl,Spagna,HAD,46,1.1335,0
ctrl,Spagna,HAD,47,0.8862,0
ctrl,Spagna,HAD,48,1.0579,0
ctrl,Spagna,HAD,49,1.2765,0
ctrl,Spagna,HAD,5,0.2493,0
ctrl,Spagna,HAD,50,2.0302,0
ctrl,Spagna,HAD,51,2.1559,0
ctrl,Spagna,HAD,52,2.0226,0
ctrl,Spagna,HAD,53,2.2551,0
ctrl,Spagna,HAD,6,0.8857,0
ctrl,Spagna,HAD,7,2.4222,0
ctrl,Spagna,HAD,8,0.7966,0
ctrl,Spagna,HAD,9,-1.3789,0
ctrl,Spagna,HAM,15,0.4664,1
ctrl,Spagna,HAM,16,-2.4449,1
ctrl,Spagna,HAM,17,0.8881,1
ctrl,Spagna,HAM,18,1.3696,1
ctrl,Spagna,HAM,19,1.6622,1
ctrl,Spagna,HAM,20,1.9215,1
ctrl,Spagna,HAM,21,2.1059,1
ctrl,Spagna,HAM,22,2.0899,1
ctrl,Spagna,HAM,3,0.8774,0
ctrl,Spagna,HAM,31,-2.4037,1
ctrl,Spagna,HAM,32,0.6687,1
ctrl,Spagna,HAM,33,0.6941,1
ctrl,Spagna,HAM,34,1.0221,1
ctrl,Spagna,HAM,35,0.9051,1
ctrl,Spagna,HAM,36,-2.5041,0
ctrl,Spagna,HAM,4,0.7248,0
ctrl,Spagna,HAM,45,0.4294,0
ctrl,Spagna,HAM,46,0.3702,0
ctrl,Spagna,HAM,47,1.0650,0
ctrl,Spagna,HAM,48,1.0861,0
ctrl,Spagna,HAM,49,1.2342,0
ctrl,Spagna,HAM,5,1.3594,0
ctrl,Spagna,HAM,50,1.6615,0
ctrl,Spagna,HAM,51,1.8899,0
ctrl,Spagna,HAM,52,2.1549,0
ctrl,Spagna,HAM,53,2.0089,0
ctrl,Spagna,HAM,54,2.1319,0
ctrl,Spagna,HAM,55,2.5009,0
ctrl,Spagna,HAM,56,2.4693,0
ctrl,Spagna,HAM,57,1.7166,0
ctrl,Spagna,HAM,6,1.6797,0
ctrl,Spagna,HUL,17,-2.6239,1
ctrl,Spagna,HUL,18,-0.7905,1
ctrl,Spagna,HUL,19,-0.3250,1
ctrl,Spagna,HUL,20,-0.3353,1
ctrl,Spagna,HUL,21,0.1153,1
ctrl,Spagna,HUL,22,1.3523,1
ctrl,Spagna,HUL,23,1.5966,1
ctrl,Spagna,HUL,24,1.0224,1
ctrl,Spagna,HUL,3,0.3294,0
ctrl,Spagna,HUL,4,1.9988,0
ctrl,Spagna,HUL,5,2.8822,0
ctrl,Spagna,HUL,6,2.3652,0
ctrl,Spagna,HUL,7,1.7492,0
ctrl,Spagna,HUL,8,1.3297,0
ctrl,Spagna,LAW,15,0.6014,1
ctrl,Spagna,LAW,16,0.3909,1
ctrl,Spagna,LAW,17,-2.1039,1
ctrl,Spagna,LAW,18,-0.8875,1
ctrl,Spagna,LAW,19,-0.4870,1
ctrl,Spagna,LAW,20,-0.0245,1
ctrl,Spagna,LAW,21,0.5539,1
ctrl,Spagna,LAW,22,1.2333,1
ctrl,Spagna,LAW,23,1.2546,1
ctrl,Spagna,LAW,24,1.1794,1
ctrl,Spagna,LAW,25,1.3801,1
ctrl,Spagna,LAW,26,1.2495,1
ctrl,Spagna,LAW,27,1.3910,1
ctrl,Spagna,LAW,28,1.6150,1
ctrl,Spagna,LAW,29,1.8960,1
ctrl,Spagna,LAW,3,0.8984,0
ctrl,Spagna,LAW,30,1.9629,1
ctrl,Spagna,LAW,4,2.1508,0
ctrl,Spagna,LAW,5,2.4773,0
ctrl,Spagna,LAW,6,2.1227,0
ctrl,Spagna,LEC,10,2.1765,0
ctrl,Spagna,LEC,11,1.4151,1
ctrl,Spagna,LEC,20,-0.1427,1
ctrl,Spagna,LEC,21,0.4097,1
ctrl,Spagna,LEC,22,0.7661,1
ctrl,Spagna,LEC,23,1.5322,1
ctrl,Spagna,LEC,24,1.8343,1
ctrl,Spagna,LEC,25,2.4196,1
ctrl,Spagna,LEC,26,1.9739,1
ctrl,Spagna,LEC,27,1.9693,1
ctrl,Spagna,LEC,28,1.6736,1
ctrl,Spagna,LEC,29,1.7606,1
ctrl,Spagna,LEC,3,0.2334,0
ctrl,Spagna,LEC,30,2.7958,1
ctrl,Spagna,LEC,31,3.1793,1
ctrl,Spagna,LEC,32,1.8627,1
ctrl,Spagna,LEC,33,1.4852,1
ctrl,Spagna,LEC,34,1.2016,1
ctrl,Spagna,LEC,4,1.0858,0
ctrl,Spagna,LEC,44,-0.0046,0
ctrl,Spagna,LEC,45,-0.6022,0
ctrl,Spagna,LEC,46,0.2342,0
ctrl,Spagna,LEC,47,1.0212,0
ctrl,Spagna,LEC,48,2.2800,0
ctrl,Spagna,LEC,49,2.9815,0
ctrl,Spagna,LEC,5,1.0563,0
ctrl,Spagna,LEC,50,2.6639,0
ctrl,Spagna,LEC,51,2.9217,0
ctrl,Spagna,LEC,52,2.8415,0
ctrl,Spagna,LEC,53,2.9147,0
ctrl,Spagna,LEC,54,3.6059,0
ctrl,Spagna,LEC,55,4.0443,0
ctrl,Spagna,LEC,56,3.5446,0
ctrl,Spagna,LEC,57,2.5812,0
ctrl,Spagna,LEC,6,0.4807,0
ctrl,Spagna,LEC,7,0.7677,0
ctrl,Spagna,LEC,8,1.3072,0
ctrl,Spagna,LEC,9,1.6102,0
ctrl,Spagna,LIN,10,1.2281,0
ctrl,Spagna,LIN,11,1.6721,1
ctrl,Spagna,LIN,12,1.6215,1
ctrl,Spagna,LIN,13,1.7838,1
ctrl,Spagna,LIN,14,1.5758,1
ctrl,Spagna,LIN,15,0.3478,1
ctrl,Spagna,LIN,16,0.0855,1
ctrl,Spagna,LIN,17,0.4474,1
ctrl,Spagna,LIN,26,1.1624,1
ctrl,Spagna,LIN,27,4.1329,1
ctrl,Spagna,LIN,28,4.0409,1
ctrl,Spagna,LIN,3,-0.1257,0
ctrl,Spagna,LIN,4,1.2953,0
ctrl,Spagna,LIN,5,2.1151,0
ctrl,Spagna,LIN,6,2.1646,0
ctrl,Spagna,LIN,7,2.4272,0
ctrl,Spagna,LIN,8,2.8796,0
ctrl,Spagna,LIN,9,2.1801,0
ctrl,Spagna,NOR,17,0.5132,1
ctrl,Spagna,NOR,18,0.8187,1
ctrl,Spagna,NOR,19,0.8833,1
ctrl,Spagna,NOR,20,0.6321,1
ctrl,Spagna,NOR,21,0.5059,1
ctrl,Spagna,NOR,22,0.9171,1
ctrl,Spagna,NOR,23,1.0903,1
ctrl,Spagna,NOR,24,1.2711,1
ctrl,Spagna,NOR,25,1.6779,1
ctrl,Spagna,NOR,26,1.6993,1
ctrl,Spagna,NOR,27,2.0696,1
ctrl,Spagna,NOR,28,2.5497,1
ctrl,Spagna,NOR,29,2.2268,1
ctrl,Spagna,NOR,3,1.3524,0
ctrl,Spagna,NOR,30,2.7536,1
ctrl,Spagna,NOR,4,1.4998,0
ctrl,Spagna,NOR,43,0.0546,0
ctrl,Spagna,NOR,44,0.1893,0
ctrl,Spagna,NOR,45,0.2805,0
ctrl,Spagna,NOR,46,0.6951,0
ctrl,Spagna,NOR,47,1.0646,0
ctrl,Spagna,NOR,48,0.8822,0
ctrl,Spagna,NOR,49,0.9473,0
ctrl,Spagna,NOR,5,1.2643,0
ctrl,Spagna,NOR,50,1.6654,0
ctrl,Spagna,NOR,51,2.2694,0
ctrl,Spagna,NOR,52,2.4625,0
ctrl,Spagna,NOR,53,2.2679,0
ctrl,Spagna,NOR,54,2.2239,0
ctrl,Spagna,NOR,55,2.8438,0
ctrl,Spagna,NOR,56,3.2328,0
ctrl,Spagna,NOR,57,3.4426,0
ctrl,Spagna,NOR,6,0.9773,0
ctrl,Spagna,NOR,7,0.6683,0
ctrl,Spagna,NOR,8,0.6706,0
ctrl,Spagna,OCO,17,0.5104,1
ctrl,Spagna,OCO,18,0.9528,1
ctrl,Spagna,OCO,19,1.1703,1
ctrl,Spagna,OCO,20,1.2067,1
ctrl,Spagna,OCO,21,1.4082,1
ctrl,Spagna,OCO,22,2.8485,1
ctrl,Spagna,OCO,23,3.1157,1
ctrl,Spagna,OCO,24,2.9758,1
ctrl,Spagna,OCO,25,4.1159,1
ctrl,Spagna,OCO,26,4.9024,1
ctrl,Spagna,OCO,27,4.9708,1
ctrl,Spagna,OCO,3,-0.4836,0
ctrl,Spagna,OCO,4,0.9278,0
ctrl,Spagna,OCO,5,1.6274,0
ctrl,Spagna,OCO,6,1.6292,0
ctrl,Spagna,OCO,7,2.1262,0
ctrl,Spagna,OCO,8,2.5756,0
ctrl,Spagna,PER,16,1.1032,1
ctrl,Spagna,PER,17,1.7447,1
ctrl,Spagna,PER,18,0.6335,1
ctrl,Spagna,PER,19,-2.1039,1
ctrl,Spagna,PER,20,2.6851,1
ctrl,Spagna,PER,21,4.8805,1
ctrl,Spagna,PER,3,0.5983,0
ctrl,Spagna,PER,4,0.7613,0
ctrl,Spagna,PER,5,0.9313,0
ctrl,Spagna,PER,6,1.3757,0
ctrl,Spagna,PER,7,2.1662,0
ctrl,Spagna,PIA,18,0.3094,1
ctrl,Spagna,PIA,19,0.9578,1
ctrl,Spagna,PIA,20,1.4983,1
ctrl,Spagna,PIA,21,1.4865,1
ctrl,Spagna,PIA,22,1.4048,1
ctrl,Spagna,PIA,23,1.5459,1
ctrl,Spagna,PIA,24,1.4110,1
ctrl,Spagna,PIA,25,0.8605,1
ctrl,Spagna,PIA,26,1.0089,1
ctrl,Spagna,PIA,27,1.7984,1
ctrl,Spagna,PIA,28,2.0898,1
ctrl,Spagna,PIA,29,1.8453,1
ctrl,Spagna,PIA,3,0.5524,0
ctrl,Spagna,PIA,30,2.1547,1
ctrl,Spagna,PIA,31,1.8913,1
ctrl,Spagna,PIA,4,0.7278,0
ctrl,Spagna,PIA,43,-0.6479,0
ctrl,Spagna,PIA,44,-0.4956,0
ctrl,Spagna,PIA,45,-0.1418,0
ctrl,Spagna,PIA,46,0.6210,0
ctrl,Spagna,PIA,47,0.7296,0
ctrl,Spagna,PIA,48,2.2353,0
ctrl,Spagna,PIA,49,3.0105,0
ctrl,Spagna,PIA,5,0.9863,0
ctrl,Spagna,PIA,50,2.5458,0
ctrl,Spagna,PIA,51,2.6035,0
ctrl,Spagna,PIA,52,2.4491,0
ctrl,Spagna,PIA,53,2.7605,0
ctrl,Spagna,PIA,54,2.5918,0
ctrl,Spagna,PIA,55,2.1233,0
ctrl,Spagna,PIA,56,2.4387,0
ctrl,Spagna,PIA,57,3.5832,0
ctrl,Spagna,PIA,6,3.0527,0
ctrl,Spagna,PIA,7,3.8597,0
ctrl,Spagna,PIA,8,2.7726,0
ctrl,Spagna,PIA,9,2.3111,0
ctrl,Spagna,RUS,16,0.1523,1
ctrl,Spagna,RUS,17,1.0383,1
ctrl,Spagna,RUS,18,1.4241,1
ctrl,Spagna,RUS,19,1.3905,1
ctrl,Spagna,RUS,20,1.4590,1
ctrl,Spagna,RUS,21,2.2150,1
ctrl,Spagna,RUS,22,2.3510,1
ctrl,Spagna,RUS,23,1.8255,1
ctrl,Spagna,RUS,24,1.6329,1
ctrl,Spagna,RUS,25,1.7294,1
ctrl,Spagna,RUS,26,1.9758,1
ctrl,Spagna,RUS,27,2.0423,1
ctrl,Spagna,RUS,28,2.5157,1
ctrl,Spagna,RUS,29,2.5092,1
ctrl,Spagna,RUS,3,1.6494,0
ctrl,Spagna,RUS,30,1.6226,1
ctrl,Spagna,RUS,31,1.6566,1
ctrl,Spagna,RUS,4,1.5588,0
ctrl,Spagna,RUS,43,0.4174,0
ctrl,Spagna,RUS,44,0.1998,0
ctrl,Spagna,RUS,45,0.3284,0
ctrl,Spagna,RUS,46,0.9117,0
ctrl,Spagna,RUS,47,1.3561,0
ctrl,Spagna,RUS,48,1.6931,0
ctrl,Spagna,RUS,49,2.0811,0
ctrl,Spagna,RUS,5,1.2993,0
ctrl,Spagna,RUS,50,2.1802,0
ctrl,Spagna,RUS,51,2.3853,0
ctrl,Spagna,RUS,52,2.1655,0
ctrl,Spagna,RUS,53,1.8038,0
ctrl,Spagna,RUS,54,2.1263,0
ctrl,Spagna,RUS,55,2.3807,0
ctrl,Spagna,RUS,56,2.2472,0
ctrl,Spagna,RUS,57,2.4366,0
ctrl,Spagna,RUS,6,1.7417,0
ctrl,Spagna,RUS,7,1.9152,0
ctrl,Spagna,SAI,18,0.4114,1
ctrl,Spagna,SAI,19,0.7318,1
ctrl,Spagna,SAI,20,1.1513,1
ctrl,Spagna,SAI,21,1.2811,1
ctrl,Spagna,SAI,22,1.4829,1
ctrl,Spagna,SAI,23,1.7615,1
ctrl,Spagna,SAI,24,2.1830,1
ctrl,Spagna,SAI,25,2.1215,1
ctrl,Spagna,SAI,3,-0.7796,0
ctrl,Spagna,SAI,4,0.4168,0
ctrl,Spagna,SAI,5,0.9844,0
ctrl,Spagna,SAI,6,1.3242,0
ctrl,Spagna,SAI,7,1.7340,0
ctrl,Spagna,SAI,8,2.1145,0
ctrl,Spagna,SAI,9,2.3901,0
ctrl,Spagna,VER,16,1.2003,1
ctrl,Spagna,VER,17,1.1677,1
ctrl,Spagna,VER,18,1.3152,1
ctrl,Spagna,VER,19,1.5926,1
ctrl,Spagna,VER,20,1.4671,1
ctrl,Spagna,VER,21,1.2755,1
ctrl,Spagna,VER,22,1.1440,1
ctrl,Spagna,VER,23,1.4005,1
ctrl,Spagna,VER,24,1.8109,1
ctrl,Spagna,VER,3,0.6954,0
ctrl,Spagna,VER,33,0.6494,1
ctrl,Spagna,VER,34,0.9027,1
ctrl,Spagna,VER,35,0.9741,1
ctrl,Spagna,VER,4,0.8918,0
ctrl,Spagna,VER,44,0.4073,0
ctrl,Spagna,VER,45,0.3647,0
ctrl,Spagna,VER,46,1.0304,0
ctrl,Spagna,VER,47,1.2422,0
ctrl,Spagna,VER,48,2.0150,0
ctrl,Spagna,VER,49,2.1505,0
ctrl,Spagna,VER,5,0.9873,0
ctrl,Spagna,VER,50,1.7869,0
ctrl,Spagna,VER,51,1.6859,0
ctrl,Spagna,VER,52,1.6519,0
ctrl,Spagna,VER,53,1.8684,0
ctrl,Spagna,VER,54,1.8888,0
ctrl,Spagna,VER,55,1.7623,0
ctrl,Spagna,VER,56,1.9647,0
ctrl,Spagna,VER,57,2.3487,0
ctrl,Spagna,VER,6,1.2517,0
ctrl,Spagna,VER,7,1.6497,0
