gara,cid,drv,stint,compound,freezeL,A0,Acur,Afut,rate,res_oss,pred_M0,pred_M1,pred_M2,err_M0,err_M1,err_M2
Giappone,suzuka,SAI,1,MEDIUM,17,9.0000,17.0000,19.0000,0.0478,-0.0898,0.8604,0.4780,0.0956,0.9502,0.5678,0.1854
Giappone,suzuka,SAI,1,MEDIUM,17,9.0000,17.0000,20.0000,0.0478,-0.1662,0.9082,0.5258,0.1434,1.0744,0.6920,0.3096
Giappone,suzuka,SAI,1,MEDIUM,17,9.0000,17.0000,21.0000,0.0478,-0.0795,0.9560,0.5736,0.1912,1.0355,0.6531,0.2707
Giappone,suzuka,SAI,1,MEDIUM,18,9.5000,18.0000,19.0000,0.0478,-0.1041,0.8604,0.4541,0.0478,0.9645,0.5582,0.1519
Giappone,suzuka,SAI,1,MEDIUM,18,9.5000,18.0000,20.0000,0.0478,-0.1805,0.9082,0.5019,0.0956,1.0887,0.6824,0.2761
Giappone,suzuka,SAI,1,MEDIUM,18,9.5000,18.0000,21.0000,0.0478,-0.0939,0.9560,0.5497,0.1434,1.0499,0.6436,0.2373
Giappone,suzuka,SAI,1,MEDIUM,19,10.0000,19.0000,20.0000,0.0478,-0.1662,0.9082,0.4780,0.0478,1.0744,0.6442,0.2140
Giappone,suzuka,SAI,1,MEDIUM,19,10.0000,19.0000,21.0000,0.0478,-0.0795,0.9560,0.5258,0.0956,1.0355,0.6053,0.1751
Giappone,suzuka,SAI,1,MEDIUM,20,10.5000,20.0000,21.0000,0.0478,-0.0347,0.9560,0.5019,0.0478,0.9907,0.5366,0.0825
Giappone,suzuka,SAI,2,HARD,30,7.0000,8.0000,9.0000,0.0305,-0.1928,0.2440,0.0610,0.0305,0.4368,0.2538,0.2233
Giappone,suzuka,SAI,2,HARD,30,7.0000,8.0000,10.0000,0.0305,-0.6742,0.2745,0.0915,0.0610,0.9487,0.7657,0.7352
Giappone,suzuka,SAI,2,HARD,30,7.0000,8.0000,11.0000,0.0305,-1.1066,0.3050,0.1220,0.0915,1.4116,1.2286,1.1981
Giappone,suzuka,SAI,2,HARD,30,7.0000,8.0000,12.0000,0.0305,-1.0060,0.3355,0.1525,0.1220,1.3415,1.1585,1.1280
Giappone,suzuka,SAI,2,HARD,30,7.0000,8.0000,13.0000,0.0305,-1.0024,0.3660,0.1830,0.1525,1.3684,1.1854,1.1549
Giappone,suzuka,SAI,2,HARD,30,7.0000,8.0000,14.0000,0.0305,-1.1278,0.3965,0.2135,0.1830,1.5243,1.3413,1.3108
Giappone,suzuka,SAI,2,HARD,31,7.5000,9.0000,10.0000,0.0305,-0.5778,0.2745,0.0762,0.0305,0.8523,0.6540,0.6083
Giappone,suzuka,SAI,2,HARD,31,7.5000,9.0000,11.0000,0.0305,-1.0102,0.3050,0.1067,0.0610,1.3152,1.1169,1.0712
Giappone,suzuka,SAI,2,HARD,31,7.5000,9.0000,12.0000,0.0305,-0.9096,0.3355,0.1372,0.0915,1.2451,1.0468,1.0011
Giappone,suzuka,SAI,2,HARD,31,7.5000,9.0000,13.0000,0.0305,-0.9060,0.3660,0.1678,0.1220,1.2720,1.0737,1.0280
Giappone,suzuka,SAI,2,HARD,31,7.5000,9.0000,14.0000,0.0305,-1.0314,0.3965,0.1982,0.1525,1.4279,1.2296,1.1839
Giappone,suzuka,SAI,2,HARD,31,7.5000,9.0000,15.0000,0.0305,-0.8858,0.4270,0.2288,0.1830,1.3128,1.1145,1.0688
Giappone,suzuka,SAI,2,HARD,32,8.0000,10.0000,11.0000,0.0305,-0.9138,0.3050,0.0915,0.0305,1.2188,1.0053,0.9443
Giappone,suzuka,SAI,2,HARD,32,8.0000,10.0000,12.0000,0.0305,-0.8132,0.3355,0.1220,0.0610,1.1487,0.9352,0.8742
Giappone,suzuka,SAI,2,HARD,32,8.0000,10.0000,13.0000,0.0305,-0.8096,0.3660,0.1525,0.0915,1.1756,0.9621,0.9011
Giappone,suzuka,SAI,2,HARD,32,8.0000,10.0000,14.0000,0.0305,-0.9350,0.3965,0.1830,0.1220,1.3315,1.1180,1.0570
Giappone,suzuka,SAI,2,HARD,32,8.0000,10.0000,15.0000,0.0305,-0.7894,0.4270,0.2135,0.1525,1.2164,1.0029,0.9419
