circuito,stagione,gara,condizione,pilota,giro,pit_lane_time,settori_usati,delta_inlap,delta_outlap,pit_loss
catalunya,2020,2020-r6,DRY,KVY,21,23.0440,in_S3+out_S1,3.9610,20.5630,24.5240
catalunya,2020,2020-r6,DRY,KVY,45,22.0580,in_S3+out_S1,4.1495,18.9205,23.0700
catalunya,2020,2020-r6,DRY,LAT,28,22.4030,in_S3+out_S1,4.8790,19.1800,24.0590
catalunya,2020,2020-r6,DRY,LAT,49,22.5450,in_S3+out_S1,3.7765,18.9490,22.7255
catalunya,2020,2020-r6,DRY,LEC,29,22.2740,in_S3+out_S1,4.2740,19.8745,24.1485
catalunya,2020,2020-r6,DRY,MAG,28,24.1240,in_S3+out_S1,4.0530,21.3580,25.4110
catalunya,2020,2020-r6,DRY,NOR,21,21.3680,in_S3+out_S1,3.6830,18.8845,22.5675
catalunya,2020,2020-r6,DRY,NOR,44,21.7440,in_S3+out_S1,2.9770,18.6985,21.6755
catalunya,2020,2020-r6,DRY,OCO,34,22.3560,in_S3+out_S1,3.4480,19.2985,22.7465
catalunya,2020,2020-r6,DRY,PER,29,22.9410,in_S3+out_S1,3.7520,19.0785,22.8305
catalunya,2020,2020-r6,DRY,RAI,20,22.3780,in_S3+out_S1,3.8940,19.3255,23.2195
catalunya,2020,2020-r6,DRY,RAI,44,22.2050,in_S3+out_S1,3.9550,19.1070,23.0620
catalunya,2020,2020-r6,DRY,RUS,19,22.7070,in_S3+out_S1,3.3340,18.7565,22.0905
catalunya,2020,2020-r6,DRY,SAI,22,22.0690,in_S3+out_S1,4.0640,18.7355,22.7995
catalunya,2020,2020-r6,DRY,SAI,41,22.1930,in_S3+out_S1,3.2450,18.3950,21.6400
catalunya,2020,2020-r6,DRY,STR,27,22.6720,in_S3+out_S1,4.4870,19.0475,23.5345
catalunya,2020,2020-r6,DRY,STR,42,22.7070,in_S3+out_S1,3.5630,18.7215,22.2845
catalunya,2020,2020-r6,DRY,VER,21,21.6460,in_S3+out_S1,3.8810,17.8555,21.7365
catalunya,2020,2020-r6,DRY,VER,41,21.5960,in_S3+out_S1,3.4000,18.4365,21.8365
catalunya,2020,2020-r6,DRY,VET,29,21.8420,in_S3+out_S1,3.8190,18.9230,22.7420
catalunya,2021,2021-r4,DRY,ALO,21,21.9090,in_S3+out_S1,3.1990,18.6620,21.8610
catalunya,2021,2021-r4,DRY,BOT,23,22.2990,in_S3+out_S1,3.4830,18.9415,22.4245
catalunya,2021,2021-r4,DRY,BOT,53,20.7910,in_S3+out_S1,4.0665,18.8615,22.9280
catalunya,2021,2021-r4,DRY,GAS,18,28.0420,in_S3+out_S1,3.5725,24.3770,27.9495
catalunya,2021,2021-r4,DRY,GAS,47,26.0530,in_S3+out_S1,3.5850,22.7685,26.3535
catalunya,2021,2021-r4,DRY,GIO,39,24.1770,in_S3+out_S1,5.4605,20.8870,26.3475
catalunya,2021,2021-r4,DRY,HAM,28,22.2030,in_S3+out_S1,3.7360,19.2870,23.0230
catalunya,2021,2021-r4,DRY,HAM,42,22.0570,in_S3+out_S1,4.0770,19.2720,23.3490
catalunya,2021,2021-r4,DRY,LAT,27,21.6140,in_S3+out_S1,3.2665,18.1100,21.3765
catalunya,2021,2021-r4,DRY,LAT,50,22.6700,in_S3+out_S1,3.7780,19.5380,23.3160
catalunya,2021,2021-r4,DRY,LEC,28,21.5730,in_S3+out_S1,4.3480,18.2740,22.6220
catalunya,2021,2021-r4,DRY,LEC,58,22.2710,in_S3+out_S1,4.3505,19.1740,23.5245
catalunya,2021,2021-r4,DRY,MAZ,22,23.0690,in_S3+out_S1,3.8825,21.2710,25.1535
catalunya,2021,2021-r4,DRY,MAZ,42,22.4440,in_S3+out_S1,3.9340,20.6090,24.5430
catalunya,2021,2021-r4,DRY,MSC,23,23.9860,in_S3+out_S1,3.1610,21.3255,24.4865
catalunya,2021,2021-r4,DRY,MSC,50,22.3270,in_S3+out_S1,3.4730,19.7355,23.2085
catalunya,2021,2021-r4,DRY,NOR,23,21.8290,in_S3+out_S1,3.0960,19.6365,22.7325
catalunya,2021,2021-r4,DRY,NOR,51,22.5220,in_S3+out_S1,3.5720,19.4320,23.0040
catalunya,2021,2021-r4,DRY,OCO,23,22.7790,in_S3+out_S1,3.4525,19.8035,23.2560
catalunya,2021,2021-r4,DRY,PER,27,22.3340,in_S3+out_S1,3.1480,19.7575,22.9055
catalunya,2021,2021-r4,DRY,PER,57,21.3820,in_S3+out_S1,3.5270,18.5370,22.0640
catalunya,2021,2021-r4,DRY,RAI,37,21.5560,in_S3+out_S1,3.7890,19.3530,23.1420
catalunya,2021,2021-r4,DRY,RIC,25,22.3750,in_S3+out_S1,3.4540,19.4995,22.9535
catalunya,2021,2021-r4,DRY,RIC,46,21.7210,in_S3+out_S1,3.5310,18.6470,22.1780
catalunya,2021,2021-r4,DRY,RUS,28,22.2910,in_S3+out_S1,2.6430,18.5310,21.1740
catalunya,2021,2021-r4,DRY,SAI,22,21.8960,in_S3+out_S1,3.5560,18.1000,21.6560
catalunya,2021,2021-r4,DRY,SAI,46,21.8040,in_S3+out_S1,3.6155,18.7800,22.3955
catalunya,2021,2021-r4,DRY,STR,22,22.8580,in_S3+out_S1,3.5395,17.9475,21.4870
catalunya,2021,2021-r4,DRY,STR,39,21.7350,in_S3+out_S1,2.9420,18.3445,21.2865
catalunya,2021,2021-r4,DRY,VER,24,23.6600,in_S3+out_S1,4.0860,19.9050,23.9910
catalunya,2021,2021-r4,DRY,VER,60,21.5910,in_S3+out_S1,4.1270,19.3300,23.4570
catalunya,2021,2021-r4,DRY,VET,21,22.7410,in_S3+out_S1,3.0600,20.2110,23.2710
catalunya,2021,2021-r4,DRY,VET,38,21.8430,in_S3+out_S1,3.4160,18.8220,22.2380
catalunya,2022,2022-r6,DRY,ALB,11,23.4060,in_S3+out_S1,3.9505,19.7180,23.6685
catalunya,2022,2022-r6,DRY,ALB,25,22.6550,in_S3+out_S1,3.9945,19.3515,23.3460
catalunya,2022,2022-r6,DRY,ALB,45,23.2510,in_S3+out_S1,3.9670,20.4510,24.4180
catalunya,2022,2022-r6,DRY,ALB,54,23.4420,in_S3+out_S1,3.8430,21.1510,24.9940
catalunya,2022,2022-r6,DRY,ALO,10,22.3890,in_S3+out_S1,4.1075,18.5290,22.6365
catalunya,2022,2022-r6,DRY,ALO,31,21.9360,in_S3+out_S1,3.9300,18.1135,22.0435
catalunya,2022,2022-r6,DRY,ALO,53,25.4020,in_S3+out_S1,3.9825,22.2295,26.2120
catalunya,2022,2022-r6,DRY,BOT,14,22.9720,in_S3+out_S1,3.7440,19.3410,23.0850
catalunya,2022,2022-r6,DRY,BOT,34,22.5260,in_S3+out_S1,3.5115,18.9620,22.4735
catalunya,2022,2022-r6,DRY,GAS,10,21.8860,in_S3+out_S1,3.9820,18.5710,22.5530
catalunya,2022,2022-r6,DRY,GAS,29,27.9240,in_S3+out_S1,3.9740,24.5845,28.5585
catalunya,2022,2022-r6,DRY,GAS,46,21.9160,in_S3+out_S1,4.1120,18.8105,22.9225
catalunya,2022,2022-r6,DRY,HAM,22,22.0520,in_S3+out_S1,4.3090,18.7515,23.0605
catalunya,2022,2022-r6,DRY,HAM,48,22.2240,in_S3+out_S1,3.6960,19.0185,22.7145
catalunya,2022,2022-r6,DRY,LAT,12,23.2700,in_S3+out_S1,3.7140,19.5395,23.2535
catalunya,2022,2022-r6,DRY,LAT,26,22.3020,in_S3+out_S1,3.4630,18.8330,22.2960
catalunya,2022,2022-r6,DRY,LAT,50,22.7570,in_S3+out_S1,3.9360,21.2155,25.1515
catalunya,2022,2022-r6,DRY,LEC,21,21.7390,in_S3+out_S1,3.9250,18.7180,22.6430
catalunya,2022,2022-r6,DRY,MAG,29,23.8390,in_S3+out_S1,5.3205,20.7845,26.1050
catalunya,2022,2022-r6,DRY,MSC,12,23.5720,in_S3+out_S1,4.0905,20.7315,24.8220
catalunya,2022,2022-r6,DRY,MSC,30,23.0990,in_S3+out_S1,3.8995,19.7725,23.6720
catalunya,2022,2022-r6,DRY,NOR,12,21.9290,in_S3+out_S1,3.3490,18.3470,21.6960
catalunya,2022,2022-r6,DRY,NOR,33,23.2850,in_S3+out_S1,3.3240,20.5100,23.8340
catalunya,2022,2022-r6,DRY,NOR,51,22.1330,in_S3+out_S1,3.4420,19.2820,22.7240
catalunya,2022,2022-r6,DRY,OCO,13,22.1060,in_S3+out_S1,3.8080,18.7945,22.6025
catalunya,2022,2022-r6,DRY,OCO,35,22.9030,in_S3+out_S1,4.0690,19.5270,23.5960
catalunya,2022,2022-r6,DRY,OCO,52,22.0400,in_S3+out_S1,3.9540,18.8170,22.7710
catalunya,2022,2022-r6,DRY,PER,17,22.0160,in_S3+out_S1,3.6210,18.4220,22.0430
catalunya,2022,2022-r6,DRY,PER,37,21.5920,in_S3+out_S1,3.7360,18.0340,21.7700
catalunya,2022,2022-r6,DRY,PER,53,21.6780,in_S3+out_S1,3.4875,18.8185,22.3060
catalunya,2022,2022-r6,DRY,RIC,11,22.1180,in_S3+out_S1,4.2410,19.0735,23.3145
catalunya,2022,2022-r6,DRY,RIC,31,22.3900,in_S3+out_S1,4.0175,19.0510,23.0685
catalunya,2022,2022-r6,DRY,RIC,48,22.1340,in_S3+out_S1,3.6820,18.9120,22.5940
catalunya,2022,2022-r6,DRY,RUS,13,22.0290,in_S3+out_S1,3.5420,17.9980,21.5400
catalunya,2022,2022-r6,DRY,RUS,36,22.0210,in_S3+out_S1,3.9240,18.5050,22.4290
catalunya,2022,2022-r6,DRY,RUS,51,22.8210,in_S3+out_S1,3.5820,19.2645,22.8465
catalunya,2022,2022-r6,DRY,SAI,10,22.2600,in_S3+out_S1,4.4670,18.7355,23.2025
catalunya,2022,2022-r6,DRY,SAI,31,21.8420,in_S3+out_S1,4.0230,18.5755,22.5985
catalunya,2022,2022-r6,DRY,SAI,45,22.2090,in_S3+out_S1,4.1550,18.5585,22.7135
catalunya,2022,2022-r6,DRY,STR,14,22.8580,in_S3+out_S1,4.0650,19.5270,23.5920
catalunya,2022,2022-r6,DRY,STR,27,23.3980,in_S3+out_S1,4.4290,21.4020,25.8310
catalunya,2022,2022-r6,DRY,STR,46,23.7990,in_S3+out_S1,4.1060,20.4150,24.5210
catalunya,2022,2022-r6,DRY,TSU,11,23.0710,in_S3+out_S1,3.6680,19.8945,23.5625
catalunya,2022,2022-r6,DRY,TSU,32,22.7810,in_S3+out_S1,3.6480,19.3770,23.0250
catalunya,2022,2022-r6,DRY,TSU,52,22.3370,in_S3+out_S1,4.0650,18.8230,22.8880
catalunya,2022,2022-r6,DRY,VER,13,22.1900,in_S3+out_S1,3.9700,18.5115,22.4815
catalunya,2022,2022-r6,DRY,VER,28,21.9690,in_S3+out_S1,3.7440,18.3070,22.0510
catalunya,2022,2022-r6,DRY,VER,44,22.0210,in_S3+out_S1,3.6820,18.4200,22.1020
catalunya,2022,2022-r6,DRY,VET,21,22.4690,in_S3+out_S1,4.1980,19.1795,23.3775
catalunya,2022,2022-r6,DRY,VET,42,22.4750,in_S3+out_S1,4.1830,19.1880,23.3710
catalunya,2022,2022-r6,DRY,ZHO,10,23.1420,in_S3+out_S1,4.4830,19.5125,23.9955
catalunya,2023,2023-r7,DRY,ALB,16,23.3270,in_S3+out_S1,4.5330,20.9420,25.4750
catalunya,2023,2023-r7,DRY,ALB,37,23.5310,in_S3+out_S1,4.4310,20.1245,24.5555
catalunya,2023,2023-r7,DRY,ALO,19,22.2340,in_S3+out_S1,3.7360,18.8350,22.5710
catalunya,2023,2023-r7,DRY,ALO,44,22.9060,in_S3+out_S1,3.7740,20.2825,24.0565
catalunya,2023,2023-r7,DRY,BOT,39,24.0620,in_S3+out_S1,3.9845,21.6080,25.5925
catalunya,2023,2023-r7,DRY,DEV,9,22.4990,in_S3+out_S1,3.6330,19.7000,23.3330
catalunya,2023,2023-r7,DRY,DEV,38,22.0160,in_S3+out_S1,3.3810,19.4415,22.8225
catalunya,2023,2023-r7,DRY,GAS,19,23.3440,in_S3+out_S1,3.7900,21.1540,24.9440
catalunya,2023,2023-r7,DRY,GAS,39,23.6400,in_S3+out_S1,3.7690,21.3700,25.1390
catalunya,2023,2023-r7,DRY,HAM,24,22.5770,in_S3+out_S1,3.8860,19.4055,23.2915
catalunya,2023,2023-r7,DRY,HAM,50,22.7180,in_S3+out_S1,3.6735,19.5555,23.2290
catalunya,2023,2023-r7,DRY,HUL,8,22.5310,in_S3+out_S1,3.9155,18.9485,22.8640
catalunya,2023,2023-r7,DRY,HUL,26,23.2030,in_S3+out_S1,3.6270,20.2105,23.8375
catalunya,2023,2023-r7,DRY,HUL,43,24.4840,in_S3+out_S1,3.8790,21.4705,25.3495
catalunya,2023,2023-r7,DRY,LEC,16,21.8280,in_S3+out_S1,4.2860,18.6380,22.9240
catalunya,2023,2023-r7,DRY,LEC,41,23.0310,in_S3+out_S1,3.4030,20.6475,24.0505
catalunya,2023,2023-r7,DRY,MAG,10,22.0780,in_S3+out_S1,3.7980,19.6010,23.3990
catalunya,2023,2023-r7,DRY,MAG,24,24.6720,in_S3+out_S1,3.9020,22.1370,26.0390
catalunya,2023,2023-r7,DRY,MAG,42,22.2660,in_S3+out_S1,4.1670,19.4470,23.6140
catalunya,2023,2023-r7,DRY,NOR,22,22.7960,in_S3+out_S1,3.7380,20.0165,23.7545
catalunya,2023,2023-r7,DRY,NOR,50,22.0310,in_S3+out_S1,3.9035,19.6995,23.6030
catalunya,2023,2023-r7,DRY,OCO,13,22.1560,in_S3+out_S1,4.0540,19.0120,23.0660
catalunya,2023,2023-r7,DRY,OCO,35,24.0930,in_S3+out_S1,4.0515,21.3350,25.3865
catalunya,2023,2023-r7,DRY,PER,27,21.7180,in_S3+out_S1,3.8680,18.8925,22.7605
catalunya,2023,2023-r7,DRY,PER,50,21.3900,in_S3+out_S1,3.8230,18.4255,22.2485
catalunya,2023,2023-r7,DRY,PIA,17,22.3750,in_S3+out_S1,3.6280,20.0870,23.7150
catalunya,2023,2023-r7,DRY,PIA,39,22.8120,in_S3+out_S1,3.5115,19.7725,23.2840
catalunya,2023,2023-r7,DRY,RUS,25,22.2500,in_S3+out_S1,3.4920,19.2880,22.7800
catalunya,2023,2023-r7,DRY,RUS,45,22.0460,in_S3+out_S1,3.5875,18.8365,22.4240
catalunya,2023,2023-r7,DRY,SAI,15,22.2810,in_S3+out_S1,3.8970,19.2030,23.1000
catalunya,2023,2023-r7,DRY,SAI,41,22.4050,in_S3+out_S1,3.7575,19.2640,23.0215
catalunya,2023,2023-r7,DRY,SAR,17,22.8430,in_S3+out_S1,3.9320,20.6320,24.5640
catalunya,2023,2023-r7,DRY,SAR,36,23.9210,in_S3+out_S1,3.5790,21.7040,25.2830
catalunya,2023,2023-r7,DRY,STR,14,22.2970,in_S3+out_S1,4.3695,19.1415,23.5110
catalunya,2023,2023-r7,DRY,STR,34,23.3900,in_S3+out_S1,4.4490,20.5170,24.9660
catalunya,2023,2023-r7,DRY,TSU,10,22.1250,in_S3+out_S1,3.5230,19.7410,23.2640
catalunya,2023,2023-r7,DRY,TSU,34,22.0470,in_S3+out_S1,3.6120,18.7165,22.3285
catalunya,2023,2023-r7,DRY,VER,26,22.2660,in_S3+out_S1,3.8135,19.6550,23.4685
catalunya,2023,2023-r7,DRY,VER,52,22.3590,in_S3+out_S1,3.9295,19.4310,23.3605
catalunya,2023,2023-r7,DRY,ZHO,9,23.4060,in_S3+out_S1,4.1210,20.6520,24.7730
catalunya,2023,2023-r7,DRY,ZHO,36,22.7960,in_S3+out_S1,3.8490,20.5135,24.3625
catalunya,2024,2024-r10,DRY,ALB,18,23.1830,in_S3+out_S1,3.8065,20.0370,23.8435
catalunya,2024,2024-r10,DRY,ALB,43,21.7830,in_S3+out_S1,3.8430,18.2860,22.1290
catalunya,2024,2024-r10,DRY,ALO,19,21.8910,in_S3+out_S1,3.3770,18.3615,21.7385
catalunya,2024,2024-r10,DRY,ALO,45,22.4660,in_S3+out_S1,3.3820,19.3840,22.7660
catalunya,2024,2024-r10,DRY,BOT,11,22.7470,in_S3+out_S1,3.4470,19.3090,22.7560
catalunya,2024,2024-r10,DRY,BOT,28,23.0820,in_S3+out_S1,3.8210,19.9205,23.7415
catalunya,2024,2024-r10,DRY,GAS,14,26.1000,in_S3+out_S1,3.8160,22.9945,26.8105
catalunya,2024,2024-r10,DRY,GAS,38,21.6150,in_S3+out_S1,3.9130,18.3800,22.2930
catalunya,2024,2024-r10,DRY,HAM,16,21.9700,in_S3+out_S1,3.5400,18.5565,22.0965
catalunya,2024,2024-r10,DRY,HAM,43,21.2760,in_S3+out_S1,3.7780,18.5930,22.3710
catalunya,2024,2024-r10,DRY,HUL,12,22.6460,in_S3+out_S1,3.8785,19.5185,23.3970
catalunya,2024,2024-r10,DRY,HUL,38,22.5440,in_S3+out_S1,3.4650,19.3740,22.8390
catalunya,2024,2024-r10,DRY,LEC,24,22.2760,in_S3+out_S1,3.7720,19.3895,23.1615
catalunya,2024,2024-r10,DRY,LEC,47,21.5890,in_S3+out_S1,3.7890,18.6935,22.4825
catalunya,2024,2024-r10,DRY,MAG,10,23.3860,in_S3+out_S1,3.7230,19.6615,23.3845
catalunya,2024,2024-r10,DRY,MAG,29,28.7540,in_S3+out_S1,3.6760,26.4505,30.1265
catalunya,2024,2024-r10,DRY,NOR,23,21.4420,in_S3+out_S1,3.8350,18.5270,22.3620
catalunya,2024,2024-r10,DRY,NOR,47,22.6280,in_S3+out_S1,3.7010,19.4765,23.1775
catalunya,2024,2024-r10,DRY,OCO,13,21.8590,in_S3+out_S1,4.4840,18.7920,23.2760
catalunya,2024,2024-r10,DRY,OCO,37,22.0020,in_S3+out_S1,4.1935,18.8965,23.0900
catalunya,2024,2024-r10,DRY,PER,13,22.1850,in_S3+out_S1,4.0880,19.1530,23.2410
catalunya,2024,2024-r10,DRY,PER,31,21.3550,in_S3+out_S1,4.1185,18.3075,22.4260
catalunya,2024,2024-r10,DRY,PER,49,21.4370,in_S3+out_S1,3.7515,18.1310,21.8825
catalunya,2024,2024-r10,DRY,PIA,21,22.1440,in_S3+out_S1,4.2290,19.2080,23.4370
catalunya,2024,2024-r10,DRY,PIA,46,22.5110,in_S3+out_S1,3.5650,19.0880,22.6530
catalunya,2024,2024-r10,DRY,RIC,16,22.2530,in_S3+out_S1,3.8340,18.8860,22.7200
catalunya,2024,2024-r10,DRY,RIC,42,22.1400,in_S3+out_S1,3.5765,20.4205,23.9970
catalunya,2024,2024-r10,DRY,RUS,15,24.9250,in_S3+out_S1,3.7360,21.5670,25.3030
catalunya,2024,2024-r10,DRY,RUS,36,22.7730,in_S3+out_S1,4.0070,19.7050,23.7120
catalunya,2024,2024-r10,DRY,SAI,15,22.3100,in_S3+out_S1,3.5540,18.8710,22.4250
catalunya,2024,2024-r10,DRY,SAI,36,22.1330,in_S3+out_S1,3.3790,19.4355,22.8145
catalunya,2024,2024-r10,DRY,SAR,14,22.4140,in_S3+out_S1,3.3955,19.4010,22.7965
catalunya,2024,2024-r10,DRY,SAR,34,22.4350,in_S3+out_S1,3.4280,20.3170,23.7450
catalunya,2024,2024-r10,DRY,STR,17,21.7920,in_S3+out_S1,4.7130,18.7130,23.4260
catalunya,2024,2024-r10,DRY,STR,37,23.3940,in_S3+out_S1,4.0430,20.4945,24.5375
catalunya,2024,2024-r10,DRY,TSU,9,22.0030,in_S3+out_S1,3.4530,19.0900,22.5430
catalunya,2024,2024-r10,DRY,TSU,27,22.0680,in_S3+out_S1,3.7500,19.7545,23.5045
catalunya,2024,2024-r10,DRY,TSU,44,22.5480,in_S3+out_S1,3.4380,20.0040,23.4420
catalunya,2024,2024-r10,DRY,VER,17,21.5930,in_S3+out_S1,3.7800,18.2470,22.0270
catalunya,2024,2024-r10,DRY,VER,44,22.3810,in_S3+out_S1,3.6800,19.1550,22.8350
catalunya,2024,2024-r10,DRY,ZHO,9,22.4650,in_S3+out_S1,3.5880,19.2470,22.8350
catalunya,2024,2024-r10,DRY,ZHO,41,24.2450,in_S3+out_S1,4.0115,22.1595,26.1710
catalunya,2025,2025-r9,DRY,ALB,6,30.7930,in_S3+out_S1,3.6230,27.8405,31.4635
catalunya,2025,2025-r9,DRY,ALO,15,23.1550,in_S3+out_S1,4.3620,19.7415,24.1035
catalunya,2025,2025-r9,DRY,ALO,42,22.3530,in_S3+out_S1,3.6140,19.1755,22.7895
catalunya,2025,2025-r9,DRY,ANT,21,22.3580,in_S3+out_S1,4.1960,19.0030,23.1990
catalunya,2025,2025-r9,DRY,BEA,8,21.9410,in_S3+out_S1,3.4530,17.7790,21.2320
catalunya,2025,2025-r9,DRY,BEA,35,22.0900,in_S3+out_S1,3.5570,18.4845,22.0415
catalunya,2025,2025-r9,DRY,BOR,19,22.0850,in_S3+out_S1,4.1660,19.4350,23.6010
catalunya,2025,2025-r9,DRY,BOR,49,22.9660,in_S3+out_S1,3.5545,19.7890,23.3435
catalunya,2025,2025-r9,DRY,COL,14,22.5360,in_S3+out_S1,3.6820,19.0010,22.6830
catalunya,2025,2025-r9,DRY,COL,39,22.1970,in_S3+out_S1,3.7170,19.4525,23.1695
catalunya,2025,2025-r9,DRY,GAS,10,22.1480,in_S3+out_S1,3.7825,18.2395,22.0220
catalunya,2025,2025-r9,DRY,GAS,31,22.1230,in_S3+out_S1,3.9640,18.4695,22.4335
catalunya,2025,2025-r9,DRY,HAD,19,21.8860,in_S3+out_S1,3.9130,18.5975,22.5105
catalunya,2025,2025-r9,DRY,HAD,48,22.1690,in_S3+out_S1,3.7530,18.8065,22.5595
catalunya,2025,2025-r9,DRY,HAM,16,22.0010,in_S3+out_S1,4.0340,18.6790,22.7130
catalunya,2025,2025-r9,DRY,HAM,46,24.3910,in_S3+out_S1,4.3280,21.4060,25.7340
catalunya,2025,2025-r9,DRY,HUL,9,22.3140,in_S3+out_S1,3.6640,18.5350,22.1990
catalunya,2025,2025-r9,DRY,HUL,45,21.9190,in_S3+out_S1,3.7340,18.7125,22.4465
catalunya,2025,2025-r9,DRY,LAW,18,21.9460,in_S3+out_S1,3.8205,18.8555,22.6760
catalunya,2025,2025-r9,DRY,LAW,44,21.9710,in_S3+out_S1,3.4245,19.4685,22.8930
catalunya,2025,2025-r9,DRY,LEC,17,24.5880,in_S3+out_S1,3.7020,18.8440,22.5460
catalunya,2025,2025-r9,DRY,LEC,40,21.7980,in_S3+out_S1,4.4200,19.0580,23.4780
catalunya,2025,2025-r9,DRY,NOR,21,22.5110,in_S3+out_S1,4.1500,19.0045,23.1545
catalunya,2025,2025-r9,DRY,NOR,48,21.8730,in_S3+out_S1,4.0730,18.7240,22.7970
catalunya,2025,2025-r9,DRY,OCO,20,22.6730,in_S3+out_S1,4.2615,19.4275,23.6890
catalunya,2025,2025-r9,DRY,OCO,43,22.4800,in_S3+out_S1,3.5570,19.1715,22.7285
catalunya,2025,2025-r9,DRY,PIA,22,21.7260,in_S3+out_S1,3.9325,18.5305,22.4630
catalunya,2025,2025-r9,DRY,PIA,49,21.9080,in_S3+out_S1,3.4970,18.9575,22.4545
catalunya,2025,2025-r9,DRY,RUS,20,21.9240,in_S3+out_S1,4.1250,18.3855,22.5105
catalunya,2025,2025-r9,DRY,RUS,41,21.7710,in_S3+out_S1,3.8820,17.9265,21.8085
catalunya,2025,2025-r9,DRY,SAI,9,30.5500,in_S3+out_S1,3.1460,27.1615,30.3075
catalunya,2025,2025-r9,DRY,SAI,34,22.2120,in_S3+out_S1,3.3970,19.1425,22.5395
catalunya,2025,2025-r9,DRY,TSU,8,21.8550,in_S3+out_S1,3.7625,18.6870,22.4495
catalunya,2025,2025-r9,DRY,TSU,24,22.1430,in_S3+out_S1,3.6695,18.9585,22.6280
catalunya,2025,2025-r9,DRY,TSU,44,21.8100,in_S3+out_S1,3.8475,18.8290,22.6765
catalunya,2025,2025-r9,DRY,VER,13,21.8010,in_S3+out_S1,3.9820,18.2095,22.1915
catalunya,2025,2025-r9,DRY,VER,29,22.0640,in_S3+out_S1,3.9575,18.3580,22.3155
catalunya,2025,2025-r9,DRY,VER,47,21.8040,in_S3+out_S1,3.6645,19.0450,22.7095
catalunya,2026,2026-r7,DRY,ALB,13,23.9570,in_S3+out_S1,3.6620,21.5465,25.2085
catalunya,2026,2026-r7,DRY,ALO,21,22.2030,in_S3+out_S1,4.7330,19.5165,24.2495
catalunya,2026,2026-r7,DRY,ANT,14,21.9060,in_S3+out_S1,3.7275,19.3510,23.0785
catalunya,2026,2026-r7,DRY,BEA,18,23.0350,in_S3+out_S1,4.7560,20.7425,25.4985
catalunya,2026,2026-r7,DRY,BOR,15,22.7860,in_S3+out_S1,3.7300,21.1085,24.8385
catalunya,2026,2026-r7,DRY,BOR,33,22.2450,in_S3+out_S1,3.9900,20.2215,24.2115
catalunya,2026,2026-r7,DRY,BOR,53,25.9830,in_S3+out_S1,4.0715,23.7005,27.7720
catalunya,2026,2026-r7,DRY,COL,12,23.0070,in_S3+out_S1,3.9525,19.9900,23.9425
catalunya,2026,2026-r7,DRY,COL,34,22.1680,in_S3+out_S1,3.7800,19.6830,23.4630
catalunya,2026,2026-r7,DRY,GAS,14,22.7600,in_S3+out_S1,3.8935,20.0645,23.9580
catalunya,2026,2026-r7,DRY,HAD,15,22.4060,in_S3+out_S1,3.6210,19.8380,23.4590
catalunya,2026,2026-r7,DRY,HAD,32,22.5470,in_S3+out_S1,3.9200,19.6425,23.5625
catalunya,2026,2026-r7,DRY,HAM,11,22.4000,in_S3+out_S1,4.6770,19.6245,24.3015
catalunya,2026,2026-r7,DRY,HAM,27,22.5660,in_S3+out_S1,4.0415,19.4830,23.5245
catalunya,2026,2026-r7,DRY,HUL,13,22.8330,in_S3+out_S1,4.5070,20.0370,24.5440
catalunya,2026,2026-r7,DRY,LAW,11,25.8630,in_S3+out_S1,3.8530,23.0070,26.8600
catalunya,2026,2026-r7,DRY,LAW,35,23.1540,in_S3+out_S1,4.0415,20.4695,24.5110
catalunya,2026,2026-r7,DRY,LEC,16,22.1950,in_S3+out_S1,4.0485,19.8970,23.9455
catalunya,2026,2026-r7,DRY,LIN,22,22.4340,in_S3+out_S1,4.0265,20.5965,24.6230
catalunya,2026,2026-r7,DRY,LIN,37,23.9700,in_S3+out_S1,3.4380,21.0720,24.5100
catalunya,2026,2026-r7,DRY,NOR,13,21.8200,in_S3+out_S1,4.2640,19.2915,23.5555
catalunya,2026,2026-r7,DRY,NOR,35,21.9920,in_S3+out_S1,4.3130,19.5370,23.8500
catalunya,2026,2026-r7,DRY,OCO,13,23.2840,in_S3+out_S1,4.5950,20.7360,25.3310
catalunya,2026,2026-r7,DRY,OCO,34,26.4800,in_S3+out_S1,4.5460,23.6225,28.1685
catalunya,2026,2026-r7,DRY,PER,12,24.8540,in_S3+out_S1,4.5680,21.9010,26.4690
catalunya,2026,2026-r7,DRY,PER,31,24.4290,in_S3+out_S1,4.2130,21.6630,25.8760
catalunya,2026,2026-r7,DRY,PIA,14,21.8600,in_S3+out_S1,4.3685,19.9035,24.2720
catalunya,2026,2026-r7,DRY,PIA,36,22.6340,in_S3+out_S1,3.7200,20.2675,23.9875
