gara,drv,k,freeze_L,residuo,dpace_prepit,cambio_davanti
Miami,VER,3,47,7.5994,-0.9210,1
Miami,VER,3,48,7.1460,-0.9612,0
Miami,VER,3,49,6.5628,-0.9747,0
Miami,VER,3,50,7.1576,-1.0038,0
Miami,VER,3,51,9.1301,-1.0598,0
Miami,VER,3,52,10.7706,-1.1158,1
Miami,VER,3,53,11.5112,-1.2032,1
Miami,VER,5,14,5.8474,-1.3136,1
Miami,VER,5,15,7.0775,-1.2141,1
Miami,VER,5,16,5.6523,-1.3066,1
Miami,VER,5,17,5.5942,-1.3073,1
Miami,VER,5,18,9.9727,-1.2832,1
Miami,VER,5,19,8.9322,-1.4014,1
Miami,VER,5,20,8.8540,-1.3625,1
Miami,VER,5,21,11.7289,-1.4524,1
Miami,VER,5,22,12.4824,-1.4997,1
Miami,VER,5,23,12.0984,-1.4606,1
Miami,VER,5,24,11.6596,-1.3009,1
Miami,VER,5,25,11.0688,-1.5634,1
Miami,VER,5,26,13.5576,-1.5362,1
Miami,VER,5,27,13.4721,-1.5203,1
Miami,VER,5,28,13.0006,-1.5995,0
Miami,VER,5,29,11.8715,-1.8711,0
Miami,VER,5,30,10.8244,-0.7558,0
Miami,VER,5,31,10.2932,-0.6471,0
Miami,VER,5,32,9.4961,-0.1278,0
Miami,VER,5,33,8.8873,-0.2593,0
Miami,VER,5,34,8.6955,-0.3908,0
Miami,VER,5,35,8.9619,-0.4497,0
Miami,VER,5,36,8.9313,-0.5722,0
Miami,VER,5,37,9.5512,-0.6749,0
Miami,VER,5,38,10.0480,-0.7777,0
Miami,VER,5,39,10.1916,-0.7809,0
Miami,VER,5,40,10.2432,-0.7840,0
Miami,VER,5,41,11.1504,-0.8106,1
Miami,VER,5,42,11.8356,-0.7365,1
Miami,VER,5,43,12.2337,-0.7603,1
Miami,VER,5,44,11.9118,-0.7840,1
Miami,VER,5,45,12.1655,-0.8811,1
Miami,VER,5,46,12.2103,-0.8808,1
Miami,VER,5,47,11.0756,-0.9210,1
Miami,VER,5,48,10.9260,-0.9612,0
Miami,VER,5,49,12.3147,-0.9747,0
Miami,VER,5,50,14.2154,-1.0038,1
Miami,VER,5,51,14.9262,-1.0598,1
Monaco,ALB,1,10,3.5598,0.0309,0
Monaco,ALB,1,11,4.0654,0.0000,0
Monaco,ALB,1,12,4.9254,-0.0003,0
Monaco,ALB,1,13,4.6979,0.0000,0
Monaco,ALB,1,14,4.5675,0.0000,0
Monaco,ALB,1,15,4.8799,0.0000,0
Monaco,ALB,1,16,4.9295,0.1022,0
Monaco,ALB,1,17,5.0392,0.0392,0
Monaco,ALB,1,18,4.9271,0.0391,0
Monaco,ALB,1,19,5.1660,0.0391,0
Monaco,ALB,1,20,5.9587,0.0000,0
Monaco,ALB,1,21,5.9892,0.0000,0
Monaco,ALB,1,22,5.4558,0.0000,0
Monaco,ALB,1,23,5.3545,0.0230,0
Monaco,ALB,1,24,5.5204,0.0000,0
Monaco,ALB,1,25,5.3403,0.0000,0
Monaco,ALB,1,26,4.9408,0.0000,0
Monaco,ALB,1,27,5.0074,0.0000,0
Monaco,ALB,1,28,5.0504,0.0000,0
Monaco,ALB,1,29,5.6504,0.0000,0
Monaco,ALB,1,3,3.3531,0.3450,0
Monaco,ALB,1,30,7.1978,0.0685,0
Monaco,ALB,1,31,6.7253,0.1825,0
Monaco,ALB,1,32,5.4839,0.1673,0
Monaco,ALB,1,33,5.5305,0.1520,0
Monaco,ALB,1,34,5.0986,0.2250,0
Monaco,ALB,1,35,4.8297,0.2278,0
Monaco,ALB,1,36,5.3858,0.2600,0
Monaco,ALB,1,37,8.7130,0.1925,0
Monaco,ALB,1,38,8.5246,0.0998,0
Monaco,ALB,1,4,3.5196,0.1690,0
Monaco,ALB,1,47,-3.8625,4.5563,0
Monaco,ALB,1,48,-2.8240,4.5101,0
Monaco,ALB,1,49,0.0015,3.8562,0
Monaco,ALB,1,5,3.4852,-0.0530,0
Monaco,ALB,1,50,1.3836,2.9590,1
Monaco,ALB,1,51,1.1378,3.4833,1
Monaco,ALB,1,52,1.0153,2.7213,0
Monaco,ALB,1,53,-4.1452,3.3657,0
Monaco,ALB,1,54,-2.8667,2.6120,0
Monaco,ALB,1,6,3.2677,0.0000,0
Monaco,ALB,1,7,3.3822,0.0391,0
Monaco,ALB,1,73,-8.9115,2.0065,0
Monaco,ALB,1,74,-5.9290,0.9205,0
Monaco,ALB,1,75,-2.8445,-0.1045,0
Monaco,ALB,1,76,-1.7119,-0.1240,0
Monaco,ALB,1,8,3.3148,0.1413,0
Monaco,ALB,1,9,3.4333,0.0775,0
Monaco,ALB,3,10,7.8477,0.0309,0
Monaco,ALB,3,11,8.2218,0.0000,0
Monaco,ALB,3,12,9.3798,-0.0003,0
Monaco,ALB,3,13,9.5778,0.0000,0
Monaco,ALB,3,14,9.4839,0.0000,0
Monaco,ALB,3,15,9.9738,0.0000,0
Monaco,ALB,3,16,9.8971,0.1022,0
Monaco,ALB,3,17,10.2313,0.0392,0
Monaco,ALB,3,18,10.9322,0.0391,0
Monaco,ALB,3,19,11.1640,0.0391,0
Monaco,ALB,3,20,11.5044,0.0000,0
Monaco,ALB,3,21,11.4365,0.0000,0
Monaco,ALB,3,22,11.1127,0.0000,0
Monaco,ALB,3,23,10.7389,0.0230,0
Monaco,ALB,3,24,10.5608,0.0000,0
Monaco,ALB,3,25,10.5026,0.0000,0
Monaco,ALB,3,26,10.0807,0.0000,0
Monaco,ALB,3,27,10.6818,0.0000,0
Monaco,ALB,3,28,12.5098,0.0000,0
Monaco,ALB,3,29,12.8748,0.0000,0
Monaco,ALB,3,3,5.4772,0.3450,0
Monaco,ALB,3,30,12.9987,0.0685,0
Monaco,ALB,3,31,12.3906,0.1825,0
Monaco,ALB,3,32,10.7328,0.1673,0
Monaco,ALB,3,33,10.5261,0.1520,0
Monaco,ALB,3,34,10.5762,0.2250,0
Monaco,ALB,3,35,13.5604,0.2278,0
Monaco,ALB,3,36,13.9477,0.2600,0
Monaco,ALB,3,4,5.6922,0.1690,0
Monaco,ALB,3,47,-5.3019,4.5563,0
Monaco,ALB,3,48,-4.0010,4.5101,1
Monaco,ALB,3,49,0.4379,3.8562,1
Monaco,ALB,3,5,6.0383,-0.0530,0
Monaco,ALB,3,50,2.0482,2.9590,1
Monaco,ALB,3,51,-3.0073,3.4833,1
Monaco,ALB,3,52,-1.8514,2.7213,1
Monaco,ALB,3,6,5.9804,0.0000,0
Monaco,ALB,3,7,6.4405,0.0391,0
Monaco,ALB,3,73,-18.0651,2.0065,0
Monaco,ALB,3,74,-12.1390,0.9205,0
Monaco,ALB,3,8,6.4375,0.1413,0
Monaco,ALB,3,9,6.9996,0.0775,0
Monaco,ALB,5,10,11.6645,0.0309,0
Monaco,ALB,5,11,12.5602,0.0000,0
Monaco,ALB,5,12,14.1832,-0.0003,0
Monaco,ALB,5,13,14.6718,0.0000,0
Monaco,ALB,5,14,14.4384,0.0000,0
Monaco,ALB,5,15,15.2208,0.0000,0
Monaco,ALB,5,16,15.9426,0.1022,0
Monaco,ALB,5,17,16.2555,0.0392,0
Monaco,ALB,5,18,16.5242,0.0391,0
Monaco,ALB,5,19,16.7560,0.0391,0
Monaco,ALB,5,20,17.2511,0.0000,0
Monaco,ALB,5,21,16.9137,0.0000,0
Monaco,ALB,5,22,16.2895,0.0000,0
Monaco,ALB,5,23,15.9454,0.0230,0
Monaco,ALB,5,24,15.8002,0.0000,0
Monaco,ALB,5,25,16.3319,0.0000,0
Monaco,ALB,5,26,17.6295,0.0000,0
Monaco,ALB,5,27,17.9302,0.0000,0
Monaco,ALB,5,28,18.5722,0.0000,0
Monaco,ALB,5,29,19.0392,0.0000,0
Monaco,ALB,5,3,6.6692,0.3450,0
Monaco,ALB,5,30,18.5645,0.0685,0
Monaco,ALB,5,31,17.5209,0.1825,0
Monaco,ALB,5,32,16.3608,0.1673,0
Monaco,ALB,5,33,19.4226,0.1520,0
Monaco,ALB,5,34,19.2298,0.2250,0
Monaco,ALB,5,4,7.3098,0.1690,0
Monaco,ALB,5,47,-6.3064,4.5563,1
Monaco,ALB,5,48,-5.8970,4.5101,1
Monaco,ALB,5,49,-4.4086,3.8562,1
Monaco,ALB,5,5,8.1615,-0.0530,0
Monaco,ALB,5,50,-1.1692,2.9590,0
Monaco,ALB,5,6,8.5011,0.0000,0
Monaco,ALB,5,7,9.6317,0.0391,0
Monaco,ALB,5,8,10.2883,0.1413,0
Monaco,ALB,5,9,10.6569,0.0775,0
Monaco,ALO,1,10,4.9230,0.1913,1
Monaco,ALO,1,11,4.1344,0.3980,1
Monaco,ALO,1,12,4.6670,0.4792,0
Monaco,ALO,1,13,5.2756,0.4432,0
Monaco,ALO,1,14,6.7533,0.4726,0
Monaco,ALO,1,15,8.7590,0.5425,0
Monaco,ALO,1,16,8.5075,0.6887,0
Monaco,ALO,1,17,6.8081,0.6697,0
Monaco,ALO,1,18,5.3052,0.6685,0
Monaco,ALO,1,19,4.6044,0.6674,0
Monaco,ALO,1,20,4.4711,0.6338,0
Monaco,ALO,1,21,4.3668,0.6392,0
Monaco,ALO,1,22,4.2727,0.5806,0
Monaco,ALO,1,23,4.1298,0.5478,0
Monaco,ALO,1,24,3.9417,0.5123,0
Monaco,ALO,1,25,4.2146,0.4998,0
Monaco,ALO,1,26,4.5180,0.4549,0
Monaco,ALO,1,27,4.4696,0.4224,0
Monaco,ALO,1,28,4.5247,0.4178,0
Monaco,ALO,1,29,4.2848,0.4133,0
Monaco,ALO,1,30,3.8292,0.3688,0
Monaco,ALO,1,31,3.4877,0.3698,0
Monaco,ALO,1,32,3.4565,0.3145,0
Monaco,ALO,1,33,3.9104,0.2591,1
Monaco,ALO,1,34,4.0545,0.2971,1
Monaco,ALO,1,35,3.9147,0.2648,0
Monaco,ALO,1,36,3.8896,0.2986,0
Monaco,ALO,1,37,3.7635,0.2328,0
Monaco,ALO,1,38,3.8830,0.1271,0
Monaco,ALO,1,39,4.1995,0.2194,0
Monaco,ALO,1,40,4.5880,0.2198,0
Monaco,ALO,1,41,5.0665,0.2202,0
Monaco,ALO,1,42,5.1259,0.2887,0
Monaco,ALO,1,43,5.1953,0.3572,0
Monaco,ALO,1,44,5.6787,0.4292,0
Monaco,ALO,1,45,6.9851,0.5251,0
Monaco,ALO,1,46,6.1835,0.1280,0
Monaco,ALO,1,47,8.1757,0.1412,0
Monaco,ALO,1,48,3.9799,0.4702,0
Monaco,ALO,1,49,3.9302,0.1914,0
Monaco,ALO,1,50,3.9877,0.2313,0
Monaco,ALO,1,51,1.5908,0.2033,0
Monaco,ALO,1,52,2.8993,0.1895,0
Monaco,ALO,1,53,2.7590,0.0926,0
Monaco,ALO,1,7,4.7154,0.0000,0
Monaco,ALO,1,73,-5.8065,1.5535,0
Monaco,ALO,1,74,-5.2160,1.6900,0
Monaco,ALO,1,75,-5.4425,1.8875,0
Monaco,ALO,1,76,-3.7679,1.6345,0
Monaco,ALO,1,8,5.9775,-0.0451,1
Monaco,ALO,1,9,6.1106,0.0004,0
Monaco,ALO,3,10,9.5900,0.1913,1
Monaco,ALO,3,11,8.9588,0.3980,1
Monaco,ALO,3,12,11.2940,0.4792,0
Monaco,ALO,3,13,14.2332,0.4432,0
Monaco,ALO,3,14,15.4756,0.4726,0
Monaco,ALO,3,15,15.7980,0.5425,0
Monaco,ALO,3,16,13.9391,0.6887,0
Monaco,ALO,3,17,11.4342,0.6697,0
Monaco,ALO,3,18,9.8025,0.6685,0
Monaco,ALO,3,19,9.0018,0.6674,0
Monaco,ALO,3,20,8.7562,0.6338,0
Monaco,ALO,3,21,8.4965,0.6392,0
Monaco,ALO,3,22,8.2144,0.5806,0
Monaco,ALO,3,23,8.3385,0.5478,0
Monaco,ALO,3,24,8.4444,0.5123,0
Monaco,ALO,3,25,8.6842,0.4998,0
Monaco,ALO,3,26,9.0580,0.4549,0
Monaco,ALO,3,27,8.7602,0.4224,0
Monaco,ALO,3,28,8.3804,0.4178,0
Monaco,ALO,3,29,7.8195,0.4133,0
Monaco,ALO,3,30,7.2965,0.3688,0
Monaco,ALO,3,31,7.3724,0.3698,1
Monaco,ALO,3,32,7.5111,0.3145,1
Monaco,ALO,3,33,7.8508,0.2591,1
Monaco,ALO,3,34,7.9691,0.2971,1
Monaco,ALO,3,35,7.7024,0.2648,0
Monaco,ALO,3,36,7.7872,0.2986,0
Monaco,ALO,3,37,7.9681,0.2328,0
Monaco,ALO,3,38,8.4790,0.1271,0
Monaco,ALO,3,39,9.2769,0.2194,0
Monaco,ALO,3,40,9.8640,0.2198,0
Monaco,ALO,3,41,10.5511,0.2202,0
Monaco,ALO,3,42,10.9918,0.2887,0
Monaco,ALO,3,43,12.2656,0.3572,0
Monaco,ALO,3,44,12.1883,0.4292,0
Monaco,ALO,3,45,13.7568,0.5251,0
Monaco,ALO,3,46,10.9582,0.1280,0
Monaco,ALO,3,47,15.8304,0.1412,0
Monaco,ALO,3,48,2.1289,0.4702,0
Monaco,ALO,3,49,1.5397,0.1914,0
Monaco,ALO,3,50,4.7303,0.2313,0
Monaco,ALO,3,51,1.0767,0.2033,0
Monaco,ALO,3,7,10.3748,0.0000,0
Monaco,ALO,3,73,-13.5741,1.5535,0
Monaco,ALO,3,74,-11.5040,1.6900,0
Monaco,ALO,3,8,11.1569,-0.0451,1
Monaco,ALO,3,9,10.6962,0.0004,0
Monaco,ALO,5,10,16.2170,0.1913,1
Monaco,ALO,5,11,17.4652,0.3980,1
Monaco,ALO,5,12,19.8900,0.4792,0
Monaco,ALO,5,13,21.4708,0.4432,0
Monaco,ALO,5,14,21.1219,0.4726,0
Monaco,ALO,5,15,20.6550,0.5425,0
Monaco,ALO,5,16,18.5626,0.6887,0
Monaco,ALO,5,17,15.8532,0.6697,0
Monaco,ALO,5,18,14.1137,0.6685,0
Monaco,ALO,5,19,13.1622,0.6674,0
Monaco,ALO,5,20,12.7102,0.6338,0
Monaco,ALO,5,21,12.7053,0.6392,0
Monaco,ALO,5,22,12.7171,0.5806,0
Monaco,ALO,5,23,12.8023,0.5478,0
Monaco,ALO,5,24,12.9691,0.5123,0
Monaco,ALO,5,25,12.9748,0.4998,0
Monaco,ALO,5,26,12.9290,0.4549,0
Monaco,ALO,5,27,12.3008,0.4224,0
Monaco,ALO,5,28,11.8741,0.4178,0
Monaco,ALO,5,29,11.7513,0.4133,1
Monaco,ALO,5,30,11.3617,0.3688,1
Monaco,ALO,5,31,11.2871,0.3698,1
Monaco,ALO,5,32,11.4256,0.3145,1
Monaco,ALO,5,33,11.6642,0.2591,1
Monaco,ALO,5,34,11.8916,0.2971,1
Monaco,ALO,5,35,11.9311,0.2648,0
Monaco,ALO,5,36,12.3978,0.2986,0
Monaco,ALO,5,37,13.0506,0.2328,0
Monaco,ALO,5,38,13.7630,0.1271,0
Monaco,ALO,5,39,14.7724,0.2194,0
Monaco,ALO,5,40,15.8800,0.2198,0
Monaco,ALO,5,41,17.9106,0.2202,0
Monaco,ALO,5,42,19.1128,0.2887,0
Monaco,ALO,5,43,17.9185,0.3572,0
Monaco,ALO,5,44,17.5260,0.4292,0
Monaco,ALO,5,45,18.5101,0.5251,0
Monaco,ALO,5,46,13.9419,0.1280,0
Monaco,ALO,5,47,20.8291,0.1412,0
Monaco,ALO,5,48,-0.7901,0.4702,0
Monaco,ALO,5,49,0.3242,0.1914,0
Monaco,ALO,5,7,14.5092,0.0000,0
Monaco,ALO,5,8,16.0804,-0.0451,1
Monaco,ALO,5,9,15.9718,0.0004,0
Monaco,ANT,1,10,7.6648,-2.6660,0
Monaco,ANT,1,11,6.5972,-2.4934,0
Monaco,ANT,1,12,6.2987,-2.2542,0
Monaco,ANT,1,13,6.0882,-2.1322,0
Monaco,ANT,1,14,5.8565,-2.0275,0
Monaco,ANT,1,15,5.4637,-1.8824,0
Monaco,ANT,1,16,4.7474,-1.6547,0
Monaco,ANT,1,17,3.5322,-1.6184,0
Monaco,ANT,1,18,3.4078,-1.7297,0
Monaco,ANT,1,19,4.2063,-1.8411,0
Monaco,ANT,1,20,4.1500,-1.9037,0
Monaco,ANT,1,21,4.0685,-1.9212,0
Monaco,ANT,1,22,4.3746,-1.9814,0
Monaco,ANT,1,23,4.7307,-2.0186,0
Monaco,ANT,1,24,5.0196,-2.0496,0
Monaco,ANT,1,25,5.4155,-2.0576,0
Monaco,ANT,1,26,5.0589,-2.0780,0
Monaco,ANT,1,27,4.6893,-2.0985,0
Monaco,ANT,1,28,4.7855,-2.0556,0
Monaco,ANT,1,29,4.3478,-2.0127,0
Monaco,ANT,1,3,4.3261,-3.0620,0
Monaco,ANT,1,30,4.1860,-2.0131,0
Monaco,ANT,1,31,4.3192,-1.9679,0
Monaco,ANT,1,32,4.7152,-2.0083,0
Monaco,ANT,1,4,4.5292,-3.1618,0
Monaco,ANT,1,41,2.8990,-1.5461,0
Monaco,ANT,1,42,2.6111,-1.7189,0
Monaco,ANT,1,43,2.3050,-1.5536,0
Monaco,ANT,1,44,3.9031,-1.6720,0
Monaco,ANT,1,45,2.0340,-1.4284,0
Monaco,ANT,1,46,1.2945,-1.8435,0
Monaco,ANT,1,47,1.8600,-1.8589,0
Monaco,ANT,1,48,2.6733,-1.6460,0
Monaco,ANT,1,49,2.6856,-2.0409,0
Monaco,ANT,1,5,4.4462,-3.3075,0
Monaco,ANT,1,50,1.8433,-1.9169,0
Monaco,ANT,1,51,2.8456,-2.0631,0
Monaco,ANT,1,52,2.3918,-2.0179,0
Monaco,ANT,1,53,0.5199,-2.0558,0
Monaco,ANT,1,54,0.0578,-2.1272,0
Monaco,ANT,1,6,4.0977,-3.0925,0
Monaco,ANT,1,7,4.4362,-2.8914,0
Monaco,ANT,1,73,-2.9695,-3.6075,0
Monaco,ANT,1,74,-2.3330,-3.6730,0
Monaco,ANT,1,75,-1.4995,-3.6775,0
Monaco,ANT,1,76,1.1336,-3.2753,0
Monaco,ANT,1,8,5.3768,-2.7742,0
Monaco,ANT,1,9,7.4594,-2.8230,0
Monaco,ANT,3,10,14.2115,-2.6660,0
Monaco,ANT,3,11,12.8663,-2.4934,0
Monaco,ANT,3,12,12.4954,-2.2542,0
Monaco,ANT,3,13,12.0515,-2.1322,0
Monaco,ANT,3,14,11.1319,-2.0275,0
Monaco,ANT,3,15,9.5004,-1.8824,0
Monaco,ANT,3,16,8.1718,-1.6547,0
Monaco,ANT,3,17,7.3195,-1.6184,0
Monaco,ANT,3,18,7.3055,-1.7297,0
Monaco,ANT,3,19,8.2016,-1.8411,0
Monaco,ANT,3,20,8.4880,-1.9037,0
Monaco,ANT,3,21,8.7871,-1.9212,0
Monaco,ANT,3,22,9.3942,-1.9814,0
Monaco,ANT,3,23,10.1584,-2.0186,0
Monaco,ANT,3,24,10.1212,-2.0496,0
Monaco,ANT,3,25,10.1781,-2.0576,0
Monaco,ANT,3,26,9.9788,-2.0780,0
Monaco,ANT,3,27,9.2326,-2.0985,0
Monaco,ANT,3,28,9.1811,-2.0556,0
Monaco,ANT,3,29,8.8905,-2.0127,0
Monaco,ANT,3,3,7.7162,-3.0620,0
Monaco,ANT,3,30,9.0300,-2.0131,0
Monaco,ANT,3,4,8.0083,-3.1618,0
Monaco,ANT,3,41,5.2040,-1.5461,0
Monaco,ANT,3,42,6.5142,-1.7189,0
Monaco,ANT,3,43,4.3390,-1.5536,0
Monaco,ANT,3,44,5.5462,-1.6720,0
Monaco,ANT,3,45,3.8940,-1.4284,0
Monaco,ANT,3,46,3.7549,-1.8435,0
Monaco,ANT,3,47,4.1410,-1.8589,0
Monaco,ANT,3,48,4.5166,-1.6460,0
Monaco,ANT,3,49,5.5312,-2.0409,0
Monaco,ANT,3,5,8.7015,-3.3075,0
Monaco,ANT,3,50,4.1576,-1.9169,0
Monaco,ANT,3,51,3.6152,-2.0631,0
Monaco,ANT,3,52,2.4495,-2.0179,0
Monaco,ANT,3,6,9.2264,-3.0925,0
Monaco,ANT,3,7,11.5803,-2.8914,0
Monaco,ANT,3,73,-6.6961,-3.6075,0
Monaco,ANT,3,74,-2.8130,-3.6730,0
Monaco,ANT,3,8,13.0415,-2.7742,0
Monaco,ANT,3,9,14.3718,-2.8230,0
Monaco,ANT,5,10,20.6563,-2.6660,0
Monaco,ANT,5,11,19.0105,-2.4934,0
Monaco,ANT,5,12,18.1111,-2.2542,0
Monaco,ANT,5,13,16.5877,-2.1322,0
Monaco,ANT,5,14,15.0844,-2.0275,0
Monaco,ANT,5,15,13.7921,-1.8824,0
Monaco,ANT,5,16,12.0862,-1.6547,0
Monaco,ANT,5,17,10.8957,-1.6184,0
Monaco,ANT,5,18,11.3913,-1.7297,0
Monaco,ANT,5,19,12.8469,-1.8411,0
Monaco,ANT,5,20,13.4710,-1.9037,0
Monaco,ANT,5,21,14.2026,-1.9212,0
Monaco,ANT,5,22,14.4958,-1.9814,0
Monaco,ANT,5,23,14.9331,-2.0186,0
Monaco,ANT,5,24,15.0838,-2.0496,0
Monaco,ANT,5,25,14.7946,-2.0576,0
Monaco,ANT,5,26,14.5088,-2.0780,0
Monaco,ANT,5,27,13.9709,-2.0985,0
Monaco,ANT,5,28,14.2346,-2.0556,0
Monaco,ANT,5,3,10.9152,-3.0620,0
Monaco,ANT,5,4,12.5185,-3.1618,0
Monaco,ANT,5,41,7.2380,-1.5461,0
Monaco,ANT,5,42,8.1572,-1.7189,0
Monaco,ANT,5,43,6.1990,-1.5536,0
Monaco,ANT,5,44,8.3552,-1.6720,0
Monaco,ANT,5,45,6.1750,-1.4284,0
Monaco,ANT,5,46,5.3854,-1.8435,0
Monaco,ANT,5,47,6.5820,-1.8589,0
Monaco,ANT,5,48,6.8309,-1.6460,0
Monaco,ANT,5,49,6.3008,-2.0409,0
Monaco,ANT,5,5,15.6647,-3.3075,0
Monaco,ANT,5,50,4.1379,-1.9169,0
Monaco,ANT,5,6,16.6431,-3.0925,0
Monaco,ANT,5,7,18.1775,-2.8914,0
Monaco,ANT,5,8,19.5883,-2.7742,0
Monaco,ANT,5,9,20.9562,-2.8230,0
Monaco,BEA,1,10,9.0173,1.5284,0
Monaco,BEA,1,11,5.7082,1.6745,0
Monaco,BEA,1,12,3.3869,2.0992,0
Monaco,BEA,1,13,5.6182,1.9452,0
Monaco,BEA,1,14,7.7233,1.9486,0
Monaco,BEA,1,15,7.4415,1.9925,0
Monaco,BEA,1,16,3.2142,2.2882,0
Monaco,BEA,1,17,0.1664,2.4185,0
Monaco,BEA,1,18,0.3677,2.2048,0
Monaco,BEA,1,19,0.7330,1.9911,0
Monaco,BEA,1,20,0.4862,1.9262,0
Monaco,BEA,1,21,0.6585,1.9004,0
Monaco,BEA,1,22,1.4248,1.7910,0
Monaco,BEA,1,23,1.5472,1.7046,0
Monaco,BEA,1,5,4.8602,0.6655,0
Monaco,BEA,1,6,3.9407,1.2087,0
Monaco,BEA,1,7,3.8452,1.2765,0
Monaco,BEA,1,8,7.7203,1.4202,0
Monaco,BEA,1,9,9.7624,1.3981,0
Monaco,BEA,3,10,12.1376,1.5284,0
Monaco,BEA,3,11,11.4825,1.6745,0
Monaco,BEA,3,12,11.5738,2.0992,0
Monaco,BEA,3,13,12.3645,1.9452,0
Monaco,BEA,3,14,10.9546,1.9486,0
Monaco,BEA,3,15,7.7696,1.9925,0
Monaco,BEA,3,16,3.1483,2.2882,0
Monaco,BEA,3,17,0.0708,2.4185,0
Monaco,BEA,3,18,0.3924,2.2048,0
Monaco,BEA,3,19,1.2970,1.9911,0
Monaco,BEA,3,20,1.7595,1.9262,0
Monaco,BEA,3,21,1.9969,1.9004,0
Monaco,BEA,3,5,8.4943,0.6655,0
Monaco,BEA,3,6,11.3164,1.2087,0
Monaco,BEA,3,7,13.1295,1.2765,0
Monaco,BEA,3,8,16.7376,1.4202,0
Monaco,BEA,3,9,15.9488,1.3981,0
Monaco,BEA,5,10,20.0579,1.5284,0
Monaco,BEA,5,11,18.3847,1.6745,0
Monaco,BEA,5,12,15.2688,2.0992,0
Monaco,BEA,5,13,12.3307,1.9452,0
Monaco,BEA,5,14,10.9059,1.9486,0
Monaco,BEA,5,15,7.8357,1.9925,0
Monaco,BEA,5,16,2.7395,2.2882,0
Monaco,BEA,5,17,-0.1938,2.4185,0
Monaco,BEA,5,18,1.2041,2.2048,0
Monaco,BEA,5,19,2.5410,1.9911,0
Monaco,BEA,5,5,17.5675,0.6655,0
Monaco,BEA,5,6,19.9891,1.2087,0
Monaco,BEA,5,7,18.8377,1.2765,0
Monaco,BEA,5,8,19.8579,1.4202,0
Monaco,BEA,5,9,22.2012,1.3981,0
Monaco,BOR,1,10,6.9353,1.8140,0
Monaco,BOR,1,11,5.8872,2.0380,0
Monaco,BOR,1,12,5.3643,2.3310,0
Monaco,BOR,1,13,4.3572,2.5068,0
Monaco,BOR,1,14,7.6203,2.3876,0
Monaco,BOR,1,15,5.0311,2.3259,1
Monaco,BOR,1,16,-0.9008,2.5049,1
Monaco,BOR,1,17,-1.1419,2.3377,0
Monaco,BOR,1,18,-0.9888,2.3225,0
Monaco,BOR,1,19,-0.4106,2.3074,0
Monaco,BOR,1,20,-0.4373,2.1535,0
Monaco,BOR,1,21,-0.6390,2.0386,0
Monaco,BOR,1,22,-0.6099,1.9639,0
Monaco,BOR,1,23,-0.1928,1.9122,0
Monaco,BOR,1,24,-0.3537,1.8760,0
Monaco,BOR,1,25,-0.6775,1.8629,0
Monaco,BOR,1,26,0.6725,1.6447,0
Monaco,BOR,1,27,1.3776,1.4264,0
Monaco,BOR,1,28,1.4021,1.3422,0
Monaco,BOR,1,29,1.4065,1.2579,0
Monaco,BOR,1,30,1.6223,0.7573,0
Monaco,BOR,1,31,2.3581,0.3022,0
Monaco,BOR,1,32,2.5542,0.2257,0
Monaco,BOR,1,33,4.4852,0.1492,0
Monaco,BOR,1,34,6.2847,0.0000,0
Monaco,BOR,1,35,5.5392,0.1421,0
Monaco,BOR,1,36,7.6130,0.1973,0
Monaco,BOR,1,37,7.8858,0.1530,0
Monaco,BOR,1,38,6.6353,0.4905,0
Monaco,BOR,1,47,5.2765,-1.4867,0
Monaco,BOR,1,48,10.6341,-0.9924,0
Monaco,BOR,1,49,9.3166,-1.1059,0
Monaco,BOR,1,5,4.8612,1.3315,0
Monaco,BOR,1,50,4.8510,-1.0237,0
Monaco,BOR,1,51,5.9144,-1.0095,0
Monaco,BOR,1,52,5.1639,-0.4213,0
Monaco,BOR,1,53,5.6935,0.0837,0
Monaco,BOR,1,6,4.1097,1.4927,0
Monaco,BOR,1,7,3.7792,1.6400,0
Monaco,BOR,1,73,-6.0425,0.0000,0
Monaco,BOR,1,74,-5.0630,-0.0305,0
Monaco,BOR,1,75,-5.1465,0.0000,0
Monaco,BOR,1,76,-3.6119,0.5080,0
Monaco,BOR,1,8,7.3653,1.7058,0
Monaco,BOR,1,9,9.6324,1.6056,0
Monaco,BOR,3,10,12.4966,1.8140,0
Monaco,BOR,3,11,10.4005,2.0380,0
Monaco,BOR,3,12,12.9846,2.3310,0
Monaco,BOR,3,13,9.0265,2.5068,1
Monaco,BOR,3,14,6.7366,2.3876,1
Monaco,BOR,3,15,3.8892,2.3259,1
Monaco,BOR,3,16,-2.0877,2.5049,1
Monaco,BOR,3,17,-1.5868,2.3377,0
Monaco,BOR,3,18,-1.6685,2.3225,0
Monaco,BOR,3,19,-1.5002,2.3074,0
Monaco,BOR,3,20,-1.3076,2.1535,0
Monaco,BOR,3,21,-0.9020,2.0386,0
Monaco,BOR,3,22,-1.0028,1.9639,0
Monaco,BOR,3,23,-0.8787,1.9122,0
Monaco,BOR,3,24,-0.0444,1.8760,0
Monaco,BOR,3,25,-0.0181,1.8629,0
Monaco,BOR,3,26,1.5591,1.6447,0
Monaco,BOR,3,27,2.4712,1.4264,0
