pop,gara,drv,k,L,E,residuo_cum,residuo_cum_fuel,n_neu_flag,n_neu_json,edge,lapped
ctrl,Giappone,PIA,3,48,52,2.1171,1.3246,0,0,0,0
ctrl,Giappone,PIA,3,49,53,2.4806,1.9145,0,0,1,0
ctrl,Giappone,PIA,3,5,9,11.7230,1.1947,0,0,0,0
ctrl,Giappone,PIA,3,6,10,11.6494,1.3475,0,0,0,0
ctrl,Giappone,PIA,3,7,11,11.9148,1.8393,0,0,0,0
ctrl,Giappone,PIA,3,8,12,11.1185,1.2695,0,0,0,0
ctrl,Giappone,PIA,3,9,13,11.2708,1.6481,0,0,0,0
ctrl,Giappone,PIA,5,28,34,4.2122,-3.4293,0,0,0,0
ctrl,Giappone,PIA,5,29,35,5.8254,-1.4765,0,0,0,0
ctrl,Giappone,PIA,5,3,9,18.3818,2.2497,0,0,0,0
ctrl,Giappone,PIA,5,30,36,6.7769,-0.1853,0,0,0,0
ctrl,Giappone,PIA,5,31,37,7.3408,0.7181,0,0,0,0
ctrl,Giappone,PIA,5,32,38,7.1819,0.8989,0,0,0,0
ctrl,Giappone,PIA,5,33,39,7.3005,1.3571,0,0,0,0
ctrl,Giappone,PIA,5,34,40,7.5041,1.9003,0,0,0,0
ctrl,Giappone,PIA,5,35,41,7.6235,2.3594,0,0,0,0
ctrl,Giappone,PIA,5,36,42,7.5899,2.6654,0,0,0,0
ctrl,Giappone,PIA,5,37,43,7.3423,2.7574,0,0,0,0
ctrl,Giappone,PIA,5,38,44,7.0037,2.7584,0,0,0,0
ctrl,Giappone,PIA,5,39,45,6.9625,3.0568,0,0,0,0
ctrl,Giappone,PIA,5,4,10,17.8894,2.0969,0,0,0,0
ctrl,Giappone,PIA,5,40,46,6.7252,3.1592,0,0,0,0
ctrl,Giappone,PIA,5,41,47,6.0340,2.8076,0,0,0,0
ctrl,Giappone,PIA,5,42,48,5.7678,2.8810,0,0,0,0
ctrl,Giappone,PIA,5,43,49,4.6926,2.1454,0,0,0,0
ctrl,Giappone,PIA,5,44,50,3.9743,1.7668,0,0,0,0
ctrl,Giappone,PIA,5,45,51,4.1015,2.2336,0,0,0,0
ctrl,Giappone,PIA,5,46,52,3.6087,2.0804,0,0,0,0
ctrl,Giappone,PIA,5,47,53,3.4982,2.3095,0,0,1,0
ctrl,Giappone,PIA,5,5,11,17.7170,2.2642,0,0,0,0
ctrl,Giappone,PIA,5,6,12,17.6026,2.4894,0,0,0,0
ctrl,Giappone,PIA,5,7,13,17.2671,2.4935,0,0,0,0
ctrl,Giappone,PIA,5,8,14,16.4133,1.9794,0,0,0,0
ctrl,Giappone,PIA,5,9,15,16.6591,2.5648,0,0,0,0
ctrl,Giappone,RUS,1,10,12,5.7538,0.9425,0,0,0,0
ctrl,Giappone,RUS,1,11,13,5.6262,0.9281,0,0,0,0
ctrl,Giappone,RUS,1,12,14,5.6076,1.0227,0,0,0,0
ctrl,Giappone,RUS,1,13,15,5.3705,0.8988,0,0,0,0
ctrl,Giappone,RUS,1,14,16,5.5163,1.1578,0,0,0,0
ctrl,Giappone,RUS,1,15,17,5.3951,1.1498,0,0,0,0
ctrl,Giappone,RUS,1,16,18,4.6749,0.5428,0,0,0,0
ctrl,Giappone,RUS,1,3,5,5.0456,-0.5582,0,0,0,0
ctrl,Giappone,RUS,1,30,32,2.2770,-0.2702,0,0,0,0
ctrl,Giappone,RUS,1,31,33,2.0000,-0.4340,0,0,0,0
ctrl,Giappone,RUS,1,32,34,2.2488,-0.0720,0,0,0,0
ctrl,Giappone,RUS,1,33,35,2.1176,-0.0900,0,0,0,0
ctrl,Giappone,RUS,1,34,36,2.3384,0.2440,0,0,0,0
ctrl,Giappone,RUS,1,35,37,3.7776,1.7964,0,0,0,0
ctrl,Giappone,RUS,1,36,38,3.5988,1.7308,0,0,0,0
ctrl,Giappone,RUS,1,37,39,2.0964,0.3417,0,0,0,0
ctrl,Giappone,RUS,1,38,40,2.0820,0.4405,0,0,0,0
ctrl,Giappone,RUS,1,39,41,2.8052,1.2768,0,0,0,0
ctrl,Giappone,RUS,1,4,6,5.3817,-0.1089,0,0,0,0
ctrl,Giappone,RUS,1,40,42,3.0158,1.6007,0,0,0,0
ctrl,Giappone,RUS,1,41,43,1.7199,0.4181,0,0,0,0
ctrl,Giappone,RUS,1,42,44,0.7401,-0.4486,0,0,0,0
ctrl,Giappone,RUS,1,43,45,1.1189,0.0435,0,0,0,0
ctrl,Giappone,RUS,1,44,46,1.2138,0.2515,0,0,0,0
ctrl,Giappone,RUS,1,45,47,1.1139,0.2649,0,0,0,0
ctrl,Giappone,RUS,1,46,48,1.0121,0.2763,0,0,0,0
ctrl,Giappone,RUS,1,47,49,1.1737,0.5511,0,0,0,0
ctrl,Giappone,RUS,1,48,50,1.2039,0.6945,0,0,0,0
ctrl,Giappone,RUS,1,49,51,2.0295,1.6333,0,0,0,0
ctrl,Giappone,RUS,1,5,7,5.0010,-0.3764,0,0,0,0
ctrl,Giappone,RUS,1,50,52,1.8897,1.6067,0,0,0,0
ctrl,Giappone,RUS,1,51,53,0.3117,0.1419,0,0,1,0
ctrl,Giappone,RUS,1,6,8,5.2102,-0.0540,0,0,0,0
ctrl,Giappone,RUS,1,7,9,6.4734,1.3224,0,0,0,0
ctrl,Giappone,RUS,1,8,10,6.9572,1.9194,0,0,0,0
ctrl,Giappone,RUS,1,9,11,5.6564,0.7318,0,0,0,0
ctrl,Giappone,RUS,3,10,14,11.4475,2.0513,0,0,0,0
ctrl,Giappone,RUS,3,11,15,11.1743,2.0045,0,0,0,0
ctrl,Giappone,RUS,3,12,16,11.2661,2.3227,0,0,0,0
ctrl,Giappone,RUS,3,13,17,10.7781,2.0611,0,0,0,0
ctrl,Giappone,RUS,3,14,18,10.4527,1.9621,0,0,0,0
ctrl,Giappone,RUS,3,3,7,10.1462,-0.8350,0,0,0,0
ctrl,Giappone,RUS,3,30,34,4.2290,-0.6390,0,0,0,0
ctrl,Giappone,RUS,3,31,35,3.9160,-0.7255,0,0,0,0
ctrl,Giappone,RUS,3,32,36,4.5215,0.1065,0,0,0,0
ctrl,Giappone,RUS,3,33,37,5.8951,1.7065,0,0,0,0
ctrl,Giappone,RUS,3,34,38,6.0027,2.0405,0,0,0,0
ctrl,Giappone,RUS,3,35,39,6.0551,2.3193,0,0,0,0
ctrl,Giappone,RUS,3,36,40,5.9775,2.4681,0,0,0,0
ctrl,Giappone,RUS,3,37,41,5.0638,1.7807,0,0,0,0
ctrl,Giappone,RUS,3,38,42,5.2710,2.2144,0,0,0,0
ctrl,Giappone,RUS,3,39,43,4.6863,1.8561,0,0,0,0
ctrl,Giappone,RUS,3,4,8,10.7855,0.0308,0,0,0,0
ctrl,Giappone,RUS,3,40,44,3.7595,1.1558,0,0,0,0
ctrl,Giappone,RUS,3,41,45,2.8389,0.4615,0,0,0,0
ctrl,Giappone,RUS,3,42,46,1.9502,-0.2007,0,0,0,0
ctrl,Giappone,RUS,3,43,47,2.2329,0.3084,0,0,0,0
ctrl,Giappone,RUS,3,44,48,2.2295,0.5314,0,0,0,0
ctrl,Giappone,RUS,3,45,49,2.3059,0.8342,0,0,0,0
ctrl,Giappone,RUS,3,46,50,2.3732,1.1279,0,0,0,0
ctrl,Giappone,RUS,3,47,51,3.2524,2.2336,0,0,0,0
ctrl,Giappone,RUS,3,48,52,2.9105,2.1180,0,0,0,0
ctrl,Giappone,RUS,3,49,53,2.4131,1.8470,0,0,1,0
ctrl,Giappone,RUS,3,5,9,11.5500,1.0217,0,0,0,0
ctrl,Giappone,RUS,3,6,10,11.6144,1.3125,0,0,0,0
ctrl,Giappone,RUS,3,7,11,12.1298,2.0543,0,0,0,0
ctrl,Giappone,RUS,3,8,12,13.3463,3.4973,0,0,0,0
ctrl,Giappone,RUS,3,9,13,11.3718,1.7491,0,0,0,0
ctrl,Giappone,RUS,5,10,16,17.1923,3.4376,0,0,0,0
ctrl,Giappone,RUS,5,11,17,16.7595,3.3444,0,0,0,0
ctrl,Giappone,RUS,5,12,18,16.3447,3.2692,0,0,0,0
ctrl,Giappone,RUS,5,3,9,16.7948,0.6627,0,0,0,0
ctrl,Giappone,RUS,5,30,36,6.2049,-0.7573,0,0,0,0
ctrl,Giappone,RUS,5,31,37,7.4919,0.8693,0,0,0,0
ctrl,Giappone,RUS,5,32,38,8.1203,1.8373,0,0,0,0
ctrl,Giappone,RUS,5,33,39,8.1727,2.2293,0,0,0,0
ctrl,Giappone,RUS,5,34,40,8.4471,2.8433,0,0,0,0
ctrl,Giappone,RUS,5,35,41,9.2037,3.9395,0,0,0,0
ctrl,Giappone,RUS,5,36,42,9.4633,4.5388,0,0,0,0
ctrl,Giappone,RUS,5,37,43,7.1071,2.5222,0,0,0,0
ctrl,Giappone,RUS,5,38,44,6.1879,1.9427,0,0,0,0
ctrl,Giappone,RUS,5,39,45,5.9665,2.0608,0,0,0,0
ctrl,Giappone,RUS,5,4,10,17.3833,1.5908,0,0,0,0
ctrl,Giappone,RUS,5,40,46,4.9733,1.4073,0,0,0,0
ctrl,Giappone,RUS,5,41,47,3.9528,0.7264,0,0,0,0
ctrl,Giappone,RUS,5,42,48,2.9623,0.0755,0,0,0,0
ctrl,Giappone,RUS,5,43,49,3.4248,0.8777,0,0,0,0
ctrl,Giappone,RUS,5,44,50,3.5943,1.3868,0,0,0,0
ctrl,Giappone,RUS,5,45,51,4.4028,2.5349,0,0,0,0
ctrl,Giappone,RUS,5,46,52,4.3613,2.8330,0,0,0,0
ctrl,Giappone,RUS,5,47,53,3.4892,2.3005,0,0,1,0
ctrl,Giappone,RUS,5,5,11,17.2820,1.8292,0,0,0,0
ctrl,Giappone,RUS,5,6,12,17.4506,2.3374,0,0,0,0
ctrl,Giappone,RUS,5,7,13,17.8451,3.0715,0,0,0,0
ctrl,Giappone,RUS,5,8,14,19.6755,5.2415,0,0,0,0
ctrl,Giappone,RUS,5,9,15,17.0091,2.9148,0,0,0,0
ctrl,Giappone,SAI,1,10,12,4.6016,-0.2098,0,0,0,0
ctrl,Giappone,SAI,1,11,13,5.1474,0.4493,0,0,0,0
ctrl,Giappone,SAI,1,12,14,4.6626,0.0777,0,0,0,0
ctrl,Giappone,SAI,1,13,15,5.6335,1.1618,0,0,0,0
ctrl,Giappone,SAI,1,14,16,5.0301,0.6716,0,0,0,0
ctrl,Giappone,SAI,1,15,17,4.0678,-0.1775,0,0,0,0
ctrl,Giappone,SAI,1,16,18,4.4081,0.2761,0,0,0,0
ctrl,Giappone,SAI,1,17,19,3.9578,-0.0611,0,0,0,0
ctrl,Giappone,SAI,1,3,5,2.0356,-3.5682,0,0,0,0
ctrl,Giappone,SAI,1,30,32,1.3102,-1.2370,0,0,0,0
ctrl,Giappone,SAI,1,31,33,0.8460,-1.5880,0,0,0,0
ctrl,Giappone,SAI,1,32,34,0.5938,-1.7270,0,0,0,0
ctrl,Giappone,SAI,1,33,35,0.6284,-1.5792,0,0,0,0
ctrl,Giappone,SAI,1,34,36,0.4370,-1.6574,0,0,0,0
ctrl,Giappone,SAI,1,35,37,0.7818,-1.1994,0,0,0,0
ctrl,Giappone,SAI,1,36,38,0.7717,-1.0962,0,0,0,0
ctrl,Giappone,SAI,1,37,39,1.2681,-0.4866,0,0,0,0
ctrl,Giappone,SAI,1,38,40,1.7720,0.1305,0,0,0,0
ctrl,Giappone,SAI,1,39,41,1.6323,0.1040,0,0,0,0
ctrl,Giappone,SAI,1,4,6,4.1512,-1.3394,0,0,0,0
ctrl,Giappone,SAI,1,40,42,1.8679,0.4528,0,0,0,0
ctrl,Giappone,SAI,1,41,43,1.8555,0.5536,0,0,0,0
ctrl,Giappone,SAI,1,42,44,1.6441,0.4554,0,0,0,0
ctrl,Giappone,SAI,1,43,45,1.4149,0.3394,0,0,0,0
ctrl,Giappone,SAI,1,44,46,1.6677,0.7054,0,0,0,0
ctrl,Giappone,SAI,1,45,47,1.6111,0.7621,0,0,0,0
ctrl,Giappone,SAI,1,46,48,1.3156,0.5797,0,0,0,0
ctrl,Giappone,SAI,1,47,49,1.3845,0.7619,0,0,0,0
ctrl,Giappone,SAI,1,48,50,1.5275,1.0181,0,0,0,0
ctrl,Giappone,SAI,1,49,51,1.6943,1.2981,0,0,0,0
ctrl,Giappone,SAI,1,5,7,5.3358,-0.0416,0,0,0,0
ctrl,Giappone,SAI,1,50,52,1.0411,0.7581,0,0,0,0
ctrl,Giappone,SAI,1,51,53,0.2045,0.0347,0,0,1,0
ctrl,Giappone,SAI,1,6,8,4.4344,-0.8298,0,0,0,0
ctrl,Giappone,SAI,1,7,9,4.0318,-1.1192,0,0,0,0
ctrl,Giappone,SAI,1,8,10,4.0528,-0.9850,0,0,0,0
ctrl,Giappone,SAI,1,9,11,3.8468,-1.0778,0,0,0,0
ctrl,Giappone,SAI,3,10,14,9.2641,-0.1321,0,0,0,0
ctrl,Giappone,SAI,3,11,15,10.8058,1.6359,0,0,0,0
ctrl,Giappone,SAI,3,12,16,9.7051,0.7617,0,0,0,0
ctrl,Giappone,SAI,3,13,17,9.9600,1.2430,0,0,0,0
ctrl,Giappone,SAI,3,14,18,9.4383,0.9477,0,0,0,0
ctrl,Giappone,SAI,3,15,19,8.0255,-0.2386,0,0,0,0
ctrl,Giappone,SAI,3,3,7,5.0062,-5.9750,0,0,0,0
ctrl,Giappone,SAI,3,30,34,1.1484,-3.7195,0,0,0,0
ctrl,Giappone,SAI,3,31,35,1.2380,-3.4035,0,0,0,0
ctrl,Giappone,SAI,3,32,36,0.9435,-3.4715,0,0,0,0
ctrl,Giappone,SAI,3,33,37,0.9288,-3.2599,0,0,0,0
ctrl,Giappone,SAI,3,34,38,0.3920,-3.5703,0,0,0,0
ctrl,Giappone,SAI,3,35,39,1.3595,-2.3763,0,0,0,0
ctrl,Giappone,SAI,3,36,40,2.1405,-1.3690,0,0,0,0
ctrl,Giappone,SAI,3,37,41,2.8353,-0.4478,0,0,0,0
ctrl,Giappone,SAI,3,38,42,3.5760,0.5194,0,0,0,0
ctrl,Giappone,SAI,3,39,43,3.5916,0.7615,0,0,0,0
ctrl,Giappone,SAI,3,4,8,8.1544,-2.6003,0,0,0,0
ctrl,Giappone,SAI,3,40,44,3.9008,1.2970,0,0,0,0
ctrl,Giappone,SAI,3,41,45,3.4650,1.0877,0,0,0,0
ctrl,Giappone,SAI,3,42,46,3.3122,1.1613,0,0,0,0
ctrl,Giappone,SAI,3,43,47,3.0358,1.1113,0,0,0,0
ctrl,Giappone,SAI,3,44,48,3.0024,1.3043,0,0,0,0
ctrl,Giappone,SAI,3,45,49,3.0593,1.5876,0,0,0,0
ctrl,Giappone,SAI,3,46,50,2.9511,1.7058,0,0,0,0
ctrl,Giappone,SAI,3,47,51,3.2291,2.2102,0,0,0,0
ctrl,Giappone,SAI,3,48,52,2.7610,1.9685,0,0,0,0
ctrl,Giappone,SAI,3,49,53,2.0146,1.4485,0,0,1,0
ctrl,Giappone,SAI,3,5,9,9.3676,-1.1607,0,0,0,0
ctrl,Giappone,SAI,3,6,10,8.2228,-2.0791,0,0,0,0
ctrl,Giappone,SAI,3,7,11,7.5726,-2.5029,0,0,0,0
ctrl,Giappone,SAI,3,8,12,8.3595,-1.4895,0,0,0,0
ctrl,Giappone,SAI,3,9,13,8.7105,-0.9121,0,0,0,0
ctrl,Giappone,SAI,5,10,16,14.3067,0.5520,0,0,0,0
ctrl,Giappone,SAI,5,11,17,15.1571,1.7420,0,0,0,0
ctrl,Giappone,SAI,5,12,18,14.1257,1.0502,0,0,0,0
ctrl,Giappone,SAI,5,13,19,14.1765,1.4407,0,0,0,0
ctrl,Giappone,SAI,5,3,9,6.6728,-9.4593,0,0,0,0
ctrl,Giappone,SAI,5,30,36,0.7426,-6.2197,0,0,0,0
ctrl,Giappone,SAI,5,31,37,1.3019,-5.3207,0,0,0,0
ctrl,Giappone,SAI,5,32,38,0.6825,-5.6005,0,0,0,0
ctrl,Giappone,SAI,5,33,39,1.0251,-4.9183,0,0,0,0
ctrl,Giappone,SAI,5,34,40,0.9439,-4.6598,0,0,0,0
ctrl,Giappone,SAI,5,35,41,2.2363,-3.0278,0,0,0,0
ctrl,Giappone,SAI,5,36,42,3.5412,-1.3833,0,0,0,0
ctrl,Giappone,SAI,5,37,43,4.7294,0.1445,0,0,0,0
ctrl,Giappone,SAI,5,38,44,5.5449,1.2997,0,0,0,0
ctrl,Giappone,SAI,5,39,45,5.3050,1.3993,0,0,0,0
ctrl,Giappone,SAI,5,4,10,11.5116,-4.2809,0,0,0,0
ctrl,Giappone,SAI,5,40,46,5.9577,2.3917,0,0,0,0
ctrl,Giappone,SAI,5,41,47,5.2805,2.0541,0,0,0,0
ctrl,Giappone,SAI,5,42,48,4.6473,1.7605,0,0,0,0
ctrl,Giappone,SAI,5,43,49,4.4937,1.9465,0,0,0,0
ctrl,Giappone,SAI,5,44,50,4.6571,2.4495,0,0,0,0
ctrl,Giappone,SAI,5,45,51,4.9674,3.0995,0,0,0,0
ctrl,Giappone,SAI,5,46,52,4.2927,2.7644,0,0,0,0
ctrl,Giappone,SAI,5,47,53,3.6996,2.5109,0,0,1,0
ctrl,Giappone,SAI,5,5,11,12.9084,-2.5445,0,0,0,0
ctrl,Giappone,SAI,5,6,12,12.2651,-2.8481,0,0,0,0
ctrl,Giappone,SAI,5,7,13,12.1304,-2.6432,0,0,0,0
ctrl,Giappone,SAI,5,8,14,12.7273,-1.7066,0,0,0,0
ctrl,Giappone,SAI,5,9,15,14.0853,-0.0091,0,0,0,0
ctrl,Giappone,STR,1,10,12,5.2638,0.4525,0,0,0,0
ctrl,Giappone,STR,1,11,13,5.7712,1.0731,0,0,0,0
ctrl,Giappone,STR,1,12,14,5.2318,0.6469,0,0,0,0
ctrl,Giappone,STR,1,13,15,5.5264,1.0547,0,0,0,0
ctrl,Giappone,STR,1,14,16,5.7216,1.3631,0,0,0,0
ctrl,Giappone,STR,1,15,17,5.3998,1.1545,0,0,0,0
ctrl,Giappone,STR,1,16,18,5.4259,1.2939,0,0,0,0
ctrl,Giappone,STR,1,3,5,5.7218,0.1180,0,0,0,0
ctrl,Giappone,STR,1,4,6,5.7106,0.2200,0,0,0,0
ctrl,Giappone,STR,1,5,7,5.7054,0.3280,0,0,0,0
ctrl,Giappone,STR,1,6,8,4.7038,-0.5604,0,0,0,0
ctrl,Giappone,STR,1,7,9,4.3684,-0.7826,0,0,0,0
ctrl,Giappone,STR,1,8,10,5.0828,0.0450,0,0,0,0
ctrl,Giappone,STR,1,9,11,5.0392,0.1146,0,0,0,0
ctrl,Giappone,STR,3,10,14,10.4955,1.0993,0,0,0,0
ctrl,Giappone,STR,3,11,15,11.5063,2.3365,0,0,0,0
ctrl,Giappone,STR,3,12,16,11.1025,2.1592,0,0,0,0
ctrl,Giappone,STR,3,13,17,11.0158,2.2988,0,0,0,0
ctrl,Giappone,STR,3,14,18,11.1931,2.7026,0,0,0,0
ctrl,Giappone,STR,3,3,7,10.7264,-0.2548,0,0,0,0
ctrl,Giappone,STR,3,4,8,10.5232,-0.2315,0,0,0,0
ctrl,Giappone,STR,3,5,9,10.2138,-0.3145,0,0,0,0
ctrl,Giappone,STR,3,6,10,9.7545,-0.5473,0,0,0,0
ctrl,Giappone,STR,3,7,11,9.1988,-0.8767,0,0,0,0
ctrl,Giappone,STR,3,8,12,10.3465,0.4975,0,0,0,0
ctrl,Giappone,STR,3,9,13,10.8103,1.1877,0,0,0,0
ctrl,Giappone,STR,5,10,16,16.3663,2.6116,0,0,0,0
ctrl,Giappone,STR,5,11,17,17.2045,3.7894,0,0,0,0
ctrl,Giappone,STR,5,12,18,16.7233,3.6478,0,0,0,0
ctrl,Giappone,STR,5,3,9,14.5340,-1.5981,0,0,0,0
ctrl,Giappone,STR,5,4,10,15.6828,-0.1097,0,0,0,0
ctrl,Giappone,STR,5,5,11,15.1841,-0.2687,0,0,0,0
ctrl,Giappone,STR,5,6,12,14.9863,-0.1269,0,0,0,0
ctrl,Giappone,STR,5,7,13,14.7611,-0.0125,0,0,0,0
ctrl,Giappone,STR,5,8,14,15.5783,1.1444,0,0,0,0
ctrl,Giappone,STR,5,9,15,16.5455,2.4512,0,0,0,0
ctrl,Giappone,VER,1,10,12,4.6215,-0.1898,0,0,0,0
ctrl,Giappone,VER,1,11,13,4.8523,0.1542,0,0,0,0
ctrl,Giappone,VER,1,12,14,4.9055,0.3206,0,0,0,0
ctrl,Giappone,VER,1,13,15,4.7817,0.3100,0,0,0,0
ctrl,Giappone,VER,1,14,16,4.5107,0.1522,0,0,0,0
ctrl,Giappone,VER,1,15,17,4.3088,0.0635,0,0,0,0
ctrl,Giappone,VER,1,16,18,4.3021,0.1701,0,0,0,0
ctrl,Giappone,VER,1,17,19,4.3265,0.3076,0,0,0,0
ctrl,Giappone,VER,1,3,5,5.4198,-0.1840,0,0,0,0
ctrl,Giappone,VER,1,30,32,1.5560,-0.9912,0,0,0,0
ctrl,Giappone,VER,1,31,33,1.6664,-0.7676,0,0,0,0
ctrl,Giappone,VER,1,32,34,1.7798,-0.5410,0,0,0,0
ctrl,Giappone,VER,1,33,35,1.8262,-0.3814,0,0,0,0
ctrl,Giappone,VER,1,34,36,2.0656,-0.0288,0,0,0,0
ctrl,Giappone,VER,1,35,37,2.1538,0.1726,0,0,0,0
ctrl,Giappone,VER,1,36,38,2.1386,0.2706,0,0,0,0
ctrl,Giappone,VER,1,37,39,2.4185,0.6638,0,0,0,0
ctrl,Giappone,VER,1,38,40,2.3475,0.7060,0,0,0,0
ctrl,Giappone,VER,1,39,41,1.6991,0.1708,0,0,0,0
ctrl,Giappone,VER,1,4,6,6.7516,1.2610,0,0,0,0
ctrl,Giappone,VER,1,40,42,1.3557,-0.0594,0,0,0,0
ctrl,Giappone,VER,1,41,43,2.0121,0.7102,0,0,0,0
ctrl,Giappone,VER,1,42,44,2.4597,1.2711,0,0,0,0
ctrl,Giappone,VER,1,43,45,2.6168,1.5413,0,0,0,0
ctrl,Giappone,VER,1,44,46,2.2708,1.3085,0,0,0,0
ctrl,Giappone,VER,1,45,47,1.7771,0.9281,0,0,0,0
ctrl,Giappone,VER,1,46,48,1.5365,0.8006,0,0,0,0
ctrl,Giappone,VER,1,47,49,2.5739,1.9513,0,0,0,0
ctrl,Giappone,VER,1,48,50,2.6713,2.1619,0,0,0,0
ctrl,Giappone,VER,1,49,51,1.4241,1.0279,0,0,0,0
ctrl,Giappone,VER,1,5,7,5.2488,-0.1286,0,0,0,0
ctrl,Giappone,VER,1,50,52,1.4269,1.1439,0,0,0,0
ctrl,Giappone,VER,1,51,53,1.4945,1.3247,0,0,1,0
ctrl,Giappone,VER,1,6,8,4.2734,-0.9908,0,0,0,0
ctrl,Giappone,VER,1,7,9,4.2038,-0.9472,0,0,0,0
ctrl,Giappone,VER,1,8,10,4.4838,-0.5540,0,0,0,0
ctrl,Giappone,VER,1,9,11,4.5438,-0.3808,0,0,0,0
ctrl,Giappone,VER,3,10,14,9.4421,0.0459,0,0,0,0
ctrl,Giappone,VER,3,11,15,9.6757,0.5059,0,0,0,0
ctrl,Giappone,VER,3,12,16,9.5221,0.5787,0,0,0,0
ctrl,Giappone,VER,3,13,17,9.2604,0.5435,0,0,0,0
ctrl,Giappone,VER,3,14,18,8.9255,0.4349,0,0,0,0
ctrl,Giappone,VER,3,15,19,8.6905,0.4264,0,0,0,0
ctrl,Giappone,VER,3,3,7,10.6686,-0.3125,0,0,0,0
ctrl,Giappone,VER,3,30,34,2.4550,-2.4130,0,0,0,0
ctrl,Giappone,VER,3,31,35,2.9818,-1.6598,0,0,0,0
ctrl,Giappone,VER,3,32,36,3.6245,-0.7905,0,0,0,0
ctrl,Giappone,VER,3,33,37,3.7723,-0.4163,0,0,0,0
ctrl,Giappone,VER,3,34,38,4.2041,0.2419,0,0,0,0
ctrl,Giappone,VER,3,35,39,4.6765,0.9407,0,0,0,0
ctrl,Giappone,VER,3,36,40,4.5001,0.9907,0,0,0,0
ctrl,Giappone,VER,3,37,41,4.1861,0.9031,0,0,0,0
ctrl,Giappone,VER,3,38,42,3.8261,0.7695,0,0,0,0
ctrl,Giappone,VER,3,39,43,3.7113,0.8811,0,0,0,0
ctrl,Giappone,VER,3,4,8,11.8222,1.0675,0,0,0,0
ctrl,Giappone,VER,3,40,44,3.8155,1.2117,0,0,0,0
ctrl,Giappone,VER,3,41,45,4.7323,2.3549,0,0,0,0
ctrl,Giappone,VER,3,42,46,4.8145,2.6635,0,0,0,0
ctrl,Giappone,VER,3,43,47,4.4695,2.5450,0,0,0,0
ctrl,Giappone,VER,3,44,48,3.8745,2.1764,0,0,0,0
ctrl,Giappone,VER,3,45,49,4.5043,3.0326,0,0,0,0
ctrl,Giappone,VER,3,46,50,4.4470,3.2017,0,0,0,0
ctrl,Giappone,VER,3,47,51,4.1668,3.1479,0,0,0,0
ctrl,Giappone,VER,3,48,52,4.1966,3.4042,0,0,0,0
ctrl,Giappone,VER,3,49,53,3.0622,2.4962,0,0,1,0
ctrl,Giappone,VER,3,5,9,9.4526,-1.0757,0,0,0,0
ctrl,Giappone,VER,3,6,10,8.3298,-1.9721,0,0,0,0
ctrl,Giappone,VER,3,7,11,8.1916,-1.8839,0,0,0,0
ctrl,Giappone,VER,3,8,12,8.7215,-1.1275,0,0,0,0
ctrl,Giappone,VER,3,9,13,9.1845,-0.4381,0,0,0,0
ctrl,Giappone,VER,5,10,16,13.9736,0.2189,0,0,0,0
ctrl,Giappone,VER,5,11,17,14.1960,0.7809,0,0,0,0
ctrl,Giappone,VER,5,12,18,14.0426,0.9671,0,0,0,0
ctrl,Giappone,VER,5,13,19,13.8122,1.0763,0,0,0,0
ctrl,Giappone,VER,5,3,9,14.8724,-1.2597,0,0,0,0
ctrl,Giappone,VER,5,30,36,3.4189,-3.5433,0,0,0,0
ctrl,Giappone,VER,5,31,37,4.4171,-2.2055,0,0,0,0
ctrl,Giappone,VER,5,32,38,5.5423,-0.7407,0,0,0,0
ctrl,Giappone,VER,5,33,39,6.0875,0.1441,0,0,0,0
ctrl,Giappone,VER,5,34,40,6.5657,0.9619,0,0,0,0
ctrl,Giappone,VER,5,35,41,6.5483,1.2841,0,0,0,0
ctrl,Giappone,VER,5,36,42,5.9927,1.0682,0,0,0,0
ctrl,Giappone,VER,5,37,43,6.2666,1.6817,0,0,0,0
ctrl,Giappone,VER,5,38,44,6.4086,2.1633,0,0,0,0
ctrl,Giappone,VER,5,39,45,6.4314,2.5257,0,0,0,0
ctrl,Giappone,VER,5,4,10,16.6758,0.8833,0,0,0,0
ctrl,Giappone,VER,5,40,46,6.1702,2.6042,0,0,0,0
ctrl,Giappone,VER,5,41,47,6.6884,3.4620,0,0,0,0
ctrl,Giappone,VER,5,42,48,6.5022,3.6154,0,0,0,0
ctrl,Giappone,VER,5,43,49,7.2723,4.7251,0,0,0,0
ctrl,Giappone,VER,5,44,50,6.8523,4.6448,0,0,0,0
ctrl,Giappone,VER,5,45,51,6.2504,4.3825,0,0,0,0
ctrl,Giappone,VER,5,46,52,6.2115,4.6832,0,0,0,0
ctrl,Giappone,VER,5,47,53,5.9737,4.7850,0,0,1,0
ctrl,Giappone,VER,5,5,11,13.4404,-2.0125,0,0,0,0
ctrl,Giappone,VER,5,6,12,12.1401,-2.9731,0,0,0,0
ctrl,Giappone,VER,5,7,13,12.2764,-2.4972,0,0,0,0
ctrl,Giappone,VER,5,8,14,13.1583,-1.2756,0,0,0,0
ctrl,Giappone,VER,5,9,15,13.7963,-0.2981,0,0,0,0
ctrl,Gran Bretagna,ALB,1,18,20,16.8435,12.9781,1,0,0,1
ctrl,Gran Bretagna,ALB,1,27,29,3.6814,0.8545,0,0,0,1
ctrl,Gran Bretagna,ALB,1,28,30,5.0440,2.3325,0,0,0,1
